GameID,FromDate,FromTime,ToDate,Status,SiteName,BillToName,SportName,LevelName,HomeTeams,AwayTeams,Officials
"4961","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:20:00 PM","Normal","ATLANTIC - TARTAGLIO","","Soccer","U-15","ATLANTIC UNTIED PREMIER KICKERS 2007","FRANKLIN TWP SAVAGES 2007","John Scola","Bernard Tadley","Clayton Scola",
"5064","9/26/2021 12:00:00 AM","1/1/1900 2:00:00 PM","9/26/2021 3:15:00 PM","Normal","ATLANTIC - TARTAGLIO","","Soccer","U-9","ATLANTIC UNTIED PREMIER KICKERS 2013 B","HADDON HEIGHTS SC 2013 ATLETICO HEIGHTS","Clayton Scola","John Scola","Bernard Tadley",
"4894","9/26/2021 12:00:00 AM","1/1/1900 11:00:00 AM","9/26/2021 12:15:00 PM","Normal","AUDUBON - GREEN WAVE PARK","","Soccer","U-12","AUDUBON SOCCER YOUTH UNITED 2010","GATEWAY UNITED JAGUARS 2010","Dana Capozzi",
"4975","9/26/2021 12:00:00 AM","1/1/1900 12:30:00 PM","9/26/2021 1:45:00 PM","Normal","AUDUBON - GREEN WAVE PARK","","Soccer","U-9","AUDUBON SOCCER YOUTH WILD WINGS 2013","EGG HARBOR SC EAGLES WHITE 2013","Dana Capozzi",
"5060","9/26/2021 12:00:00 AM","1/1/1900 2:00:00 PM","9/26/2021 3:15:00 PM","Normal","AUDUBON - GREEN WAVE PARK","","Soccer","U-10","AUDUBON SOCCER YOUTH TBD 2013","FRANKLIN TWP CRUSADERS 2012","Dana Capozzi",
"5126","9/26/2021 12:00:00 AM","1/1/1900 3:30:00 PM","9/26/2021 4:45:00 PM","Normal","AUDUBON - GREEN WAVE PARK","","Soccer","U-9","AUDUBON SOCCER YOUTH ARSENAL 2010","FRANKLIN TWP SA ENFORCERS 2013","Dana Capozzi",
"4921","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:30:00 PM","Normal","BERLIN SC - FRANKLIN FIELDS","","Soccer","U-13","BERLIN KNIGHTS 2009","Logan Soccer Club  Logan Rebels 2009","Michael Vinci","Chase Boucher - 16","Riley Boucher - 17",
"5015","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 3:00:00 PM","Normal","BERLIN SC - FRANKLIN FIELDS","","Soccer","U-14","BERLIN SAVAGES 2008","MARLTON SC CHIEFS WHITE 2008","Erwin Stielow","Riley Boucher - 17","Chase Boucher - 16",
"5129","9/26/2021 12:00:00 AM","1/1/1900 3:30:00 PM","9/26/2021 4:45:00 PM","Normal","BERLIN SC - FRANKLIN FIELDS","","Soccer","U-11","BERLIN SC BALL BREAKERS 2011","MONROE TOWNSHIP YS UNITED 2011 WHITE","Michael Vinci","Riley Boucher - 17","Chase Boucher - 16",
"4963","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:20:00 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","","Soccer","U-15","BORDENTOWN FC RAPTORS 2007","PENNS GROVE SC DEVIL DOGS 2007","Kevin Amey","Richard Lodge",
"4965","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:15:00 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","","Soccer","U-12","BORDENTOWN FC PANTHERS 2010","MAINLAND UNITED SA SHARKS 2010","Dave Grupp","Matthew Conti - 16","Dylan Cochran-16",
"5002","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 2:45:00 PM","Normal","BORDENTOWN - FRIENDSHIP FIELDS","","Soccer","U-11","BORDENTOWN FC RENEGADES 2011","ATLANTIC UNTIED PREMIER KICKERS 2011 B","Matthew Conti - 16","Dylan Cochran-16","Dave Grupp",
"4908","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:30:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-14","BURLINGTON TWP SC BLAZERS 2008","HADDONFIELD SC RED 2008","Edwin Sirak","Ken Katsoff","Ethan Murray - 16",
"4995","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 3:00:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-14","BURLINGTON TWP SC GALAXY 2008","DEPTFORD DRAGONS 2008","John Carmignani","Edwin Sirak","Ken Katsoff",
"5092","9/26/2021 12:00:00 AM","1/1/1900 3:00:00 PM","9/26/2021 4:20:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-15","BURLINGTON TWP SC STORM 2007","COLLINGSWOOD TRAVEL VOLTAGE  2007","Ken Katsoff","John Carmignani","Edwin Sirak",
"4928","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:15:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-10","BURLINGTON TWP SC DRAGONS 2012","VINELAND SA FURY 2012","Paul Carroll","Anthony Sarno - 15","Sam Kalm-15",
"5102","9/26/2021 12:00:00 AM","1/1/1900 3:00:00 PM","9/26/2021 4:15:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-8","BURLINGTON TWP DYNAMITE 2014","DELRAN FC U8B","Dylan Cochran-16","Dave Grupp","Matthew Conti - 16",
"4982","9/26/2021 12:00:00 AM","1/1/1900 12:30:00 PM","9/26/2021 1:45:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-12","BURLINGTON TWP RUGRATS 2010","MANTUA TOWNSHIP SA RAPTORS 2010","Robert Valluzzo","Aidan DeLitta-15","Jackson DeLitta-15",
"5072","9/26/2021 12:00:00 AM","1/1/1900 2:00:00 PM","9/26/2021 3:15:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-12","BURLINGTON TWP SC CELTIC 2010","HADDON HEIGHTS SC HOOLIGANS 2010","Joseph Minch Sr","Paul Carroll","Robert Valluzzo",
"5117","9/26/2021 12:00:00 AM","1/1/1900 3:30:00 PM","9/26/2021 4:45:00 PM","Normal","BURLINGTON TWP - PINEWALD AVE","","Soccer","U-11","BURLINGTON TWP SC REBELS 2011","MARLTON SC CHIEFS ORANGE 2011","Robert Valluzzo","Joseph Minch Sr","Paul Carroll",
"4920","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:30:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","","Soccer","U-13","CAPE EXPRESS SC THUNDER 2009","VOORHEES SA AMBUSH 2009","Maksim Padchasha","Randy Ballin","Carman Scarpa",
"5033","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 3:00:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","","Soccer","U-14","CAPE EXPRESS SC BREAKERS 2008","DEPTFORD CHAOS 2008","Randy Ballin","Carman Scarpa","Maksim Padchasha",
"4958","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:15:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","","Soccer","U-9","CAPE EXPRESS SC AVENGERS 2013","HIGHLAND YOUTH RUSH 2013","Steven Gurdgiel",
"5006","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 2:45:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","","Soccer","U-10","CAPE EXPRESS SC WHITE CAPS 2012","DEPTFORD THUNDER 2012","Steven Gurdgiel",
"5118","9/26/2021 12:00:00 AM","1/1/1900 3:30:00 PM","9/26/2021 4:45:00 PM","Normal","CAPE EX SOCCER COMPLEX At Ockie Wisting","","Soccer","U-11","CAPE EXPRESS SC SURGE 2011","DELRAN FC BLAST 2011","Carman Scarpa","Randy Ballin",
"4906","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:15:00 PM","Normal","CHFC - DeCOU","","Soccer","U-10","CHERRY HILL FC JUNIORS BLACK 2012","MANTUA TOWNSHIP SA FURY 2012","Dennis Chang",
"5004","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 2:45:00 PM","Normal","CHFC - DeCOU","","Soccer","U-10","CHERRY HILL FC JUNIORS RED 2012","TBAA JAGUARS 2012","Dennis Chang",
"5095","9/26/2021 12:00:00 AM","1/1/1900 3:00:00 PM","9/26/2021 4:15:00 PM","Normal","CHFC - DeCOU","","Soccer","U-9","CHERRY HILL FC JUNIORS BLACK 2013","TARKILL KNIGHTS 2013","Dennis Chang",
"4893","9/26/2021 12:00:00 AM","1/1/1900 11:00:00 AM","9/26/2021 12:30:00 PM","Normal","CHFC - DeCOU","","Soccer","U-14","CHERRY HILL FC RAGE 2008","SWEDESBORO-WOOLWICH KINGS 2008","Adrian Johnson","Nathen Johnson","Olivia Brocious - 16",
"4983","9/26/2021 12:00:00 AM","1/1/1900 12:30:00 PM","9/26/2021 2:00:00 PM","Normal","CHFC - DeCOU","","Soccer","U-13","CHERRY HILL FC DRAGONS 2009","EGSA COMETS 2009","Adrian Johnson","Nathen Johnson","Olivia Brocious - 16",
"5069","9/26/2021 12:00:00 AM","1/1/1900 2:00:00 PM","9/26/2021 3:15:00 PM","Normal","CHFC - DeCOU","","Soccer","U-12","CHERRY HILL FC JUNIORS BLACK 2010","WOODSTOWN WARRIORS 2010","Adrian Johnson","Nathen Johnson","Olivia Brocious - 16",
"5122","9/26/2021 12:00:00 AM","1/1/1900 3:30:00 PM","9/26/2021 4:45:00 PM","Normal","CHFC - DeCOU","","Soccer","U-11","CHERRY HILL FC JUNIORS RED 2011","WINSLOW TOWNSHIP YSA RUSH 2011","Adrian Johnson","Nathen Johnson","Olivia Brocious - 16",
"4974","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:30:00 PM","Normal","CHSC - CH WEST HS","","Soccer","U-13","CHERRY HILL SC FORCE 2009","DEPTFORD REBELS 2009","Dan Deal","Carly Nothnagel","Colin McCarthy - 15",
"4993","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 2:50:00 PM","Normal","CHSC - CH WEST HS","","Soccer","U-15","CHERRY HILL SC GALAXY 2007","TBAA MUSTANGS 2007","Dan Deal","Carly Nothnagel","Colin McCarthy - 15",
"4919","9/26/2021 12:00:00 AM","1/1/1900 12:00:00 PM","9/26/2021 1:15:00 PM","Normal","CHSC - UPPER CHAPEL TURF","","Soccer","U-9","CHERRY HILL SC THUNDER 2013","MEDFORD SC BLUE DEVILS 2013",
"5034","9/26/2021 12:00:00 AM","1/1/1900 1:30:00 PM","9/26/2021 2:45:00 PM","Normal","CHSC - UPPER CHAPEL TURF","","Soccer","U-9","CHERRY HILL SC MAVERICKS 2013","WASHINGTON TOWNSHIP SC GUNNERS 2013","Matt Routzahn - 15",
"5101","9/26/2021 12:00:00 AM","1/1/1900 3:00:00 PM","9/26/2021 4:15:00 PM","Normal","CHSC - UPPER CHAPEL TURF","","Soccer","U-8","CHERRY HILL SC FORCE 2014","MEDFORD SC AVENGERS 2014","Matt Routzahn - 15",
