Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
8/25/22,18:00,8338165,,GotSport,Soccer,U-8,BERLIN SOCCER CLUB BERSERKERS 2015,HADDON TWP SOCCER CLUB WHITE HAWKS 2015,BERLIN SC - FRANKLIN FIELDS,,
9/11/22,10:00,7947127,,GotSport,Soccer,U-15,MOORESTOWN SC RAPIDS 2008,CINNAMINSON SC RAPTORS 2008,CINNAMINSON SC - MEMORIAL,F1,
9/11/22,11:00,7810583,,GotSport,Soccer,U-16,VOORHEES SA BLACK CATS 2007,TBAA MUSTANGS 2007,VOORHEES-EASTERN HS,,
9/11/22,11:00,7830045,,GotSport,Soccer,U-14,CHERRY HILL FC DRAGONS 2009,TBAA STORM 2009,CHFC - DeCOU,,
9/11/22,11:00,7808099,,GotSport,Soccer,U-18,DEPTFORD SA SCORPIONS 2005/2006,MARLTON SC CHIEFS ORANGE 2006,DEPTFORD SC,,
9/11/22,11:00,7723888,,GotSport,Soccer,U-8,CHERRY HILL SCCHERRY HILL SC WARRIORS 2015,HADDONFIELD SC REBELS 2015,CHSC - UPPER CHAPEL TURF,S7,
9/11/22,11:00,7726426,,GotSport,Soccer,U-15,MARLTON SC CHIEFS WHITE 2008,TAR-KILL SOCCER CLUB BLUE DRAGONS 2008,MARLTON - MEMORIAL,F1,
9/11/22,11:00,7988861,,GotSport,Soccer,U-11,PITTSGROVE SOCCER CLUB SPURS 2012,EGG HARBOR TOWNSHIP SCEGG HARBOR SC EAGLES BLACK 2012,PITTSGROVE-GREEN BRANCH,S9,
9/11/22,11:00,7829786,,GotSport,Soccer,U-13,MEDFORD SC MAD DOGS WHITE 2010,HAMMONTON YSAHAMMONTON YSA HEAT 2010,MEDFORD - BENDE PARK,F1,
9/11/22,11:00,7972257,,GotSport,Soccer,U-13,BORDENTOWN FC PANTHERS 2010,CHERRY HILL SC THUNDERBOLTS 2010,BORDENTOWN - FRIENDSHIP FIELDS,F1,
9/11/22,11:15,7748591,,GotSport,Soccer,U-10,CAPE EXPRESS AVENGERS 2013,HAMMONTON YSAHAMMONTON YSA HEAT BLUE 2013,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,
9/11/22,11:30,7810425,,GotSport,Soccer,U-11,WOODSTOWN SOCCER CLUB THUNDER 2012,CLAYTON SA CLIPPERS 2012,WOODSTOWN,S9,
9/11/22,11:30,7739832,,GotSport,Soccer,U-13,AUDUBON SOCCER YOUTH ASSOCIATION UNITED 2010,UPPER TOWNSHIP SA RIPTIDE 2010,AUDUBON - GREEN WAVE PARK,,
9/11/22,11:30,7809909,,GotSport,Soccer,U-13,MAINLAND UNITED SA MUSTANGS B 2011 ,MANTUA TOWNSHIP SA RAPTORS 2010,MAINLAND - MEMORIAL PARK,,
9/11/22,11:30,7808828,,GotSport,Soccer,U-13,EAST GREENWICH SA CHARGERS 2010,WINSLOW TOWNSHIP YSA SLAYERS 2010,E GREENWICH - THOMPSON FAMILY PARK,F2,
9/11/22,12:00,7808096,,GotSport,Soccer,U-18,GATEWAY UNITED SOCCER CLUB WARRIORS 2006,WOODSTOWN SOCCER CLUB WOLVERINES 2006,GATEWAY UTD. - WESTVILLE,,
9/11/22,12:00,7728902,,GotSport,Soccer,U-13,NORTHERN BURLINGTON SA BLAST 2010,PENNSAUKEN YOUTH SOCCER CLUB CYCLONES 2010,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,F1,
9/11/22,12:00,7849905,,GotSport,Soccer,U-9,MOUNT LAUREL UNITED LIGHTNING 2014,SWEDESBORO WOOLWICH SOCCER ASSOC. DRAGONS 2014,MLU-TROTTERS,S7.2,
9/11/22,12:00,8015052,,GotSport,Soccer,U-12,MONROE TOWNSHIP YS UNITED BOYS BLUE 2011 ,EAST GREENWICH SA NITRO 2011,MONROE TWP - CORKERY LANE,,
9/11/22,12:00,7808097,,GotSport,Soccer,U-18,HIGHLAND YOUTH SOCCER CLUB THRASHERS 2006,PENNS GROVE SC STORM 2006,HIGHLAND - GLOUCESTER TWP PARK,F1,
9/11/22,12:00,7709830,,GotSport,Soccer,U-13,CHERRY HILL SC STORM 2011,HADDON TWP SOCCER CLUB RED HAWKS 2010,CHSC - CH WEST HS,F1,
9/11/22,12:00,7710863,,GotSport,Soccer,U-10,VOORHEES SA RAPTORS 2013,RANCOCAS VALLEY SC RONALDO 2013,VOORHEES-Echelon Complex,,
9/11/22,12:00,7810570,,GotSport,Soccer,U-16,PITTSGROVE SOCCER CLUB JUVENTUS 2007,WINSLOW TOWNSHIP YSAWINSLOW YSA ENFORCERS 2007,PITTSGROVE-GREEN BRANCH,F1,
9/11/22,12:00,7710510,,GotSport,Soccer,U-11,COLLINGSWOOD TRAVEL SOCCER CLUB KNIGHTS 2012,WASHINGTON TWP SOCCER CLUB PREDATORS 2012,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,
9/11/22,12:00,7808842,,GotSport,Soccer,U-13,PENNSVILLE SOCCER ASSOCIATION HAWKS 2010,BURLINGTON COUNTY SOCCER ACADEMYDEL-SIDE SC B 2010,PENNSVILLE,F1,
9/11/22,12:00,7710511,,GotSport,Soccer,U-11,HADDONFIELD SC BLACK 2012,DEPTFORD SA THUNDER 2012,HADDONFIELD - CROWS WOODS,S9,
9/11/22,12:00,7790327,,GotSport,Soccer,U-9,HARRISON SC BLUE WAVE 2014,MAINLAND UNITED SAMAINLAND UNITED STALLIONS B 2014 ,HARRISON - William Wilt Soccer Complex,S7,
9/11/22,12:00,7809207,,GotSport,Soccer,U-9,CINNAMINSON SC CHARGERS 2014,PITTSGROVE SOCCER CLUB FLYERS BLACK 2014,CINNAMINSON SC - MEMORIAL,S7,
9/11/22,12:00,7950522,,GotSport,Soccer,U-14,RANCOCAS VALLEY SC REBELS 2009,SWEDESBORO WOOLWICH SOCCER ASSOC. FORCE 2009,Rancocas Vallley-HAINESPORT MUNICIPAL PARK,,
9/11/22,12:00,7728872,,GotSport,Soccer,U-11,NORTHERN BURLINGTON SA RANGERS 2012,CINNAMINSON SC WARRIORS 2012,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,S9,
9/11/22,12:00,7724697,,GotSport,Soccer,U-12,RANCOCAS VALLEY SC RED DEVILS 2011,HARRISON SC THUNDER 2011,Rancocas Vallley-HAINESPORT MUNICIPAL PARK,,
9/11/22,12:00,7947441,,GotSport,Soccer,U-13,BERLIN SOCCER CLUB BRAWLERS 2010,PENNSAUKEN YOUTH SOCCER CLUB HURRICANES 2010,BERLIN SC - FRANKLIN FIELDS,F1,
9/11/22,12:00,7711134,,GotSport,Soccer,U-12,HADDON HEIGHTS SC SPURS 2011,HADDON TWP SOCCER CLUB RED HAWKS 2011,HADD HGTS - DEVON,FS,
9/11/22,12:00,7947125,,GotSport,Soccer,U-15,PENNSAUKEN YOUTH SOCCER CLUB FURY 2008,VINELAND SAVINELAND VIKINGS 2008,Pennsauken Community Recreation Facility,F1,
9/11/22,12:00,7849903,,GotSport,Soccer,U-9,HADDON TWP SOCCER CLUB RED HAWKS 2014,MARLTON SC CHIEFS ORANGE 2014,HADDON TWP - CRYSTAL LAKE,S7,
9/11/22,12:00,7739772,,GotSport,Soccer,U-11,CHERRY HILL SC BLUE ARMY 2012,HADDONFIELD SC RED 2012,CHSC - UPPER CHAPEL TURF,S9,
9/11/22,12:00,7807388,,GotSport,Soccer,U-14,HADDONFIELD SC BLACK 2009,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STRIKERS 2009,HADDONFIELD - CROWS WOODS,F1,
9/11/22,12:00,7809511,,GotSport,Soccer,U-8,MEDFORD SC BLUE 2015,HIGHLAND YOUTH SOCCER CLUB FUTURES 2015,MEDFORD - BENDE PARK,,
9/11/22,12:00,7829785,,GotSport,Soccer,U-13,LOGAN SOCCER CLUB FURY 2010,HADDONFIELD SC BLACK 2010,LOGAN - TWP LINE,F1,
9/11/22,12:00,7809205,,GotSport,Soccer,U-9,EAST GREENWICH SA TITANS 2014,TBAA OUTLAWS 2014,E GREENWICH - THOMPSON FAMILY PARK,S7,
9/11/22,12:00,7808876,,GotSport,Soccer,U-10,TBAA UNION 2013,AUDUBON SOCCER YOUTH ASSOCIATION WILD WINGS 2013,TBAA-VALLEY BROOK,S7,
9/11/22,12:00,7808056,,GotSport,Soccer,U-15,ATLANTIC UNITED SC PREMIER KICKERS 2008,VOORHEES SAVOORHEES AVATAR 2008,ATLANTIC - TARTAGLIO,F1,
9/11/22,12:00,7728903,,GotSport,Soccer,U-13,MOUNT LAUREL UNITED FORCE 2010,MAINLAND UNITED SA SHARKS 2010,MLU-TROTTERS,F1,
9/11/22,12:00,7809331,,GotSport,Soccer,U-10,MARLTON SC CHIEFS BLACK 2013,MOUNT LAUREL UNITED TIGERS 2013,MARLTON - MEMORIAL,S7,
9/11/22,12:00,7748589,,GotSport,Soccer,U-10,CHERRY HILL FC JUNIORS RED 2013,WASHINGTON UNITED SOCCER CLUBWUSC 2013,CHFC - DeCOU,,
9/11/22,12:00,7710835,,GotSport,Soccer,U-10,PITTSGROVE SOCCER CLUB DRAGONS 2013,HADDON TWP SOCCER CLUB RED HAWKS 2013,PITTSGROVE-GREEN BRANCH,S7,
9/11/22,12:00,7807113,,GotSport,Soccer,U-16,WASHINGTON TWP SOCCER CLUB SPARTANS 2007,PALMYRA RIVERTON SC FLASH 2007,WASHINGTON TWP-WASH LAKE PARK,F3,
9/11/22,12:00,7830046,,GotSport,Soccer,U-14,PENNS GROVE SC HEAT 2009,HADDONFIELD SC RED 2009,PG-CP-PED- Carney's Point Rec Center,F1,
9/11/22,12:15,7809839,,GotSport,Soccer,U-11,PITTSGROVE SOCCER CLUB REBELS 2012,UPPER TOWNSHIP SA FORCE GREEN 2012,PITTSGROVE-GREEN BRANCH,S9,
9/11/22,12:15,7747676,,GotSport,Soccer,U-10,CHERRY HILL SC THUNDER 2013,HARRISON SC LIGHTNING 2013,CHSC - UPPER CHAPEL TURF,S7,
9/11/22,12:30,7808136,,GotSport,Soccer,U-19,MEDFORD SC ARSENAL 2005,TBAA RAMPAGE 2004,MEDFORD - BENDE PARK,F1,
9/11/22,12:30,7790609,,GotSport,Soccer,U-8,CAPE EXPRESS SILVER STREAK 2015,MAINLAND UNITED SAMAINLAND UNITED MUSTANGS B 2015 ,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,
9/11/22,12:30,7788265,,GotSport,Soccer,U-14,MANTUA TOWNSHIP SA STRIKERS 2009,EGG HARBOR TOWNSHIP SCEGG HARBOR SC EAGLES 2009,MANTUA TWP,F1,
9/11/22,12:30,7971832,,GotSport,Soccer,U-14,CINNAMINSON SC PIRATES 2009,WOODSTOWN SOCCER CLUB ANGRY PIGS 2009,CINNAMINSON SC - MEMORIAL,F1,
9/11/22,12:30,7829784,,GotSport,Soccer,U-13,CHERRY HILL FC CRUSH 2010,HIGHLAND YOUTH SOCCER CLUB RAPTORS 2010,CHFC - DeCOU,,
9/11/22,12:30,7972260,,GotSport,Soccer,U-13,HAMILTON ELITE FC PREMIER B 2010,WASHINGTON TWP SOCCER CLUB REVOLUTION 2010,HAMILTON ELITE FC - HICKORY,,
9/11/22,12:30,7987538,,GotSport,Soccer,U-11,HARRISON SC STRIKERS 2012,VINELAND SA JERSEY BOYZ 2012,HARRISON - William Wilt Soccer Complex,S9,
9/11/22,12:40,7948699,,GotSport,Soccer,U-14,VOORHEES SA AMBUSH 2009,DEPTFORD SA REBELS 2009,VOORHEES-EASTERN HS,,
9/11/22,12:40,7788266,,GotSport,Soccer,U-14,DEPTFORD SA AVENGERS 2009,CINNAMINSON SC WILDCATS 2009,DEPTFORD SC,,
