Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
03/20/2022,14:30 ,,6176552,GotSport,Soccer,U-8,Voorhees SA Lightning 2014,Deptford SA Deptford Premier 2014 Gray,VOORHEES-Echelon Complex,S7,
03/20/2022,15:30 ,,6195639,GotSport,Soccer,U-14,Cherry Hill FC 2008 Rage,Highland Youth Soccer Club Highland Galaxy 2008,CHFC - DeCOU,,
03/20/2022,15:45 ,,6170592,GotSport,Soccer,U-11,Palmyra Riverton SC Warriors Black 2011,DEPTFORD BLAZE 2011,PAL-RIV - Charles Street School,,
03/27/2022,13:45 ,,6207770,GotSport,Soccer,U-13,EGSA THUNDER 2009,MEDFORD SC LIGHTNING 2009,E GREENWICH - THOMPSON FAMILY PARK,,
03/27/2022,14:00 ,,6195643,GotSport,Soccer,U-14,Highland Youth Soccer Club Highland Galaxy 2008,EGG HARBOR SC EAGLES 2008,HIGHLAND - GLOUCESTER TWP PARK,,
03/27/2022,14:15 ,,6225850,GotSport,Soccer,U-10,EGSA VENOM 2012,DEPTFORD THUNDER 2012,E GREENWICH - THOMPSON FAMILY PARK,S7,
03/27/2022,14:15 ,,6170589,GotSport,Soccer,U-11,PITTSGROVE SC WARRIORS 2012,Palmyra Riverton SC Warriors Black 2011,PITTSGROVE-GREEN BRANCH,S9,
03/27/2022,14:30 ,,6189848,GotSport,Soccer,U-9,Palmyra Riverton SC Youngbloods 2013,MANTUA TOWNSHIP SA WOLVES 2013,PAL-RIV - Charles Street School,,
03/27/2022,15:00 ,,6195656,GotSport,Soccer,U-14,Haddonfield SC Red 2008,Cherry Hill FC 2008 Rage,HADDONFIELD - CROWS WOODS,F1,
03/27/2022,15:20 ,,6207483,GotSport,Soccer,U-15,EGSA HORNETS 2007,WINSLOW TOWNSHIP YSA PANTHERS 2007,E GREENWICH - THOMPSON FAMILY PARK,,
03/27/2022,15:30 ,,6176548,GotSport,Soccer,U-8,Deptford SA Deptford Premier 2014 Gray,Washington TWP Soccer Club Blue 2014,DEPTFORD SC,S7,
03/27/2022,15:30 ,,6213358,GotSport,Soccer,U-8,Delran FC Soccer DELRAN FC Knights 2014,West Deptford SC Eagles 2014,DELRAN - VERMES,S7,
03/27/2022,15:45 ,,6210745,GotSport,Soccer,U-11,BORDENTOWN FC JAGUARS 2011,CHERRY HILL SC BLUE ARMY 2012,BORDENTOWN - FRIENDSHIP FIELDS,S9,
04/03/2022,12:00 ,,6207501,GotSport,Soccer,U-15,EGSA HORNETS 2007,Washington TWP Soccer Club Spartans 2007,E GREENWICH - THOMPSON FAMILY PARK,,
04/03/2022,13:00 ,,6195644,GotSport,Soccer,U-14,Haddonfield SC Red 2008,Highland Youth Soccer Club Highland Galaxy 2008,HADDONFIELD - CROWS WOODS,F1,
04/03/2022,13:00 ,,6189821,GotSport,Soccer,U-9,MAINLAND UNITED SA MUSTANGS 2013,MANTUA TOWNSHIP SA WOLVES 2013,MAINLAND - MEMORIAL PARK,S9,
04/03/2022,13:45 ,,6207764,GotSport,Soccer,U-13,EGSA THUNDER 2009,PITMAN SA LIONS 2009,E GREENWICH - THOMPSON FAMILY PARK,,
04/03/2022,14:00 ,,6195646,GotSport,Soccer,U-14,Pennsauken Youth Soccer Club Fury 2008,Cherry Hill FC 2008 Rage,Pennsauken Community Recreation Facility,F1,
04/03/2022,14:15 ,,6225853,GotSport,Soccer,U-10,DEPTFORD THUNDER 2012,West Deptford SC Union 2012,DEPTFORD SC,S7,
04/03/2022,14:30 ,,6170598,GotSport,Soccer,U-11,WINSLOW TOWNSHIP YSA RUSH 2011,Palmyra Riverton SC Warriors Black 2011,WINSLOW TWP - PETER VOLPA,S9,
04/03/2022,15:30 ,,6213363,GotSport,Soccer,U-8,Burlington County Soccer Academy Boys 2014,West Deptford SC Eagles 2014,BURLINGTON COUNTY SA - Delanco Field of Dreams,,
04/03/2022,15:30 ,,6176554,GotSport,Soccer,U-8,Deptford SA Deptford Premier 2014 Gray,SWSA LIGHTNING 2014,DEPTFORD SC,S7,
04/03/2022,15:45 ,,6210732,GotSport,Soccer,U-11,EGSA FURY 2011,CHERRY HILL SC BLUE ARMY 2012,E GREENWICH - THOMPSON FAMILY PARK,F1,
04/10/2022,12:00 ,,6195634,GotSport,Soccer,U-14,DELRAN LIONS 2008,Highland Youth Soccer Club Highland Galaxy 2008,DELRAN - VERMES,F1,
04/10/2022,13:30 ,,6207773,GotSport,Soccer,U-13,Atlantic United Soccer Club Atlantic United Premier Kickers 2009 B,EGSA THUNDER 2009,ATLANTIC - TARTAGLIO,F1,
04/10/2022,14:15 ,,6225857,GotSport,Soccer,U-10,Vineland SA Jersey Boyz 2012,DEPTFORD THUNDER 2012,VINELAND SA,S7,
04/10/2022,14:30 ,,6189833,GotSport,Soccer,U-9,MANTUA TOWNSHIP SA WOLVES 2013,Palmyra Riverton SC Youngbloods 2013,MANTUA TWP,,
04/10/2022,15:00 ,,6207490,GotSport,Soccer,U-15,Atlantic United Soccer Club Atlantic United Premier Kickers 2007,EGSA HORNETS 2007,ATLANTIC - TARTAGLIO,F1,
04/10/2022,15:30 ,,6176565,GotSport,Soccer,U-8,Washington TWP Soccer Club Blue 2014,Deptford SA Deptford Premier 2014 Gray,WASHINGTON TWP- H.S.,S7,
04/10/2022,15:30 ,,6210722,GotSport,Soccer,U-11,Marlton Recreation Council Marlton SC Chiefs Orange 2011,CHERRY HILL SC BLUE ARMY 2012,MARLTON - MEMORIAL,S7,
04/10/2022,15:30 ,,6195647,GotSport,Soccer,U-14,EGG HARBOR SC EAGLES 2008,Cherry Hill FC 2008 Rage,EGG HARBOR - MILLER ELEMENTARY SCHOOL,F1,
04/10/2022,15:30 ,,6170595,GotSport,Soccer,U-11,Palmyra Riverton SC Warriors Black 2011,DELRAN FC BLAST 2011,PAL-RIV - Charles Street School,,
04/10/2022,15:45 ,,6213376,GotSport,Soccer,U-8,Pennsauken Youth Soccer Club Avengers 2014,West Deptford SC Eagles 2014,Pennsauken Community Recreation Facility,S7,
04/24/2022,12:00 ,,6207752,GotSport,Soccer,U-13,EGSA THUNDER 2009,HADDON TWP WHITE HAWKS 2009,E GREENWICH - THOMPSON FAMILY PARK,,
04/24/2022,13:15 ,,6210740,GotSport,Soccer,U-11,MEDFORD SC RENEGADES 2011,CHERRY HILL SC BLUE ARMY 2012,MEDFORD - BENDE PARK,,
04/24/2022,13:40 ,,6207492,GotSport,Soccer,U-15,Edgewater Park Athletic Association EP Phoenix 2007,EGSA HORNETS 2007,EPAA - WEIMANN FIELD,F1,
04/24/2022,13:40 ,,6195637,GotSport,Soccer,U-14,Highland Youth Soccer Club Highland Galaxy 2008,Pennsauken Youth Soccer Club Fury 2008,HIGHLAND - GLOUCESTER TWP PARK,,
04/24/2022,14:15 ,,6225859,GotSport,Soccer,U-10,DEPTFORD THUNDER 2012,Pittsgrove Soccer Club Pittsgrove Spurs '12,DEPTFORD SC,,
04/24/2022,14:30 ,,6189828,GotSport,Soccer,U-9,CHERRY HILL SC THUNDER 2013,MANTUA TOWNSHIP SA WOLVES 2013,CHSC - UPPER CHAPEL TURF,S7,
04/24/2022,14:45 ,,6213374,GotSport,Soccer,U-8,West Deptford SC Eagles 2014,Delran FC Soccer DELRAN FC Knights 2014,W DEPTFORD-WD PARK,,
04/24/2022,15:30 ,,6195651,GotSport,Soccer,U-14,Cherry Hill FC 2008 Rage,DELRAN LIONS 2008,CHFC - DeCOU,,
04/24/2022,15:30 ,,6170601,GotSport,Soccer,U-11,Palmyra Riverton SC Warriors Black 2011,PITTSGROVE SC WARRIORS 2012,PAL-RIV - Charles Street School,,
04/24/2022,15:30 ,,6176536,GotSport,Soccer,U-8,Deptford SA Deptford Premier 2014 Gray,Voorhees SA Lightning 2014,DEPTFORD SC,,
05/01/2022,13:00 ,,6207494,GotSport,Soccer,U-15,EGSA HORNETS 2007,Mount Laurel United Phantoms 2007,E GREENWICH - THOMPSON FAMILY PARK,,
05/01/2022,13:15 ,,6176542,GotSport,Soccer,U-8,Deptford SA Deptford Premier 2014 Gray,PITMAN SA BENGALS 2014,DEPTFORD SC,S7,
05/01/2022,13:40 ,,6195655,GotSport,Soccer,U-14,Highland Youth Soccer Club Highland Galaxy 2008,Cherry Hill FC 2008 Rage,HIGHLAND - GLOUCESTER TWP PARK,,
05/01/2022,14:15 ,,6210743,GotSport,Soccer,U-11,CHERRY HILL SC BLUE ARMY 2012,Pennsauken Youth Soccer Club Warriors 2011,CHSC - CH WEST HS,,
05/01/2022,15:00 ,,6207761,GotSport,Soccer,U-13,DEPTFORD REBELS 2009,EGSA THUNDER 2009,DEPTFORD SC,F2,
05/01/2022,15:00 ,,6170586,GotSport,Soccer,U-11,Palmyra Riverton SC Warriors Black 2011,WINSLOW TOWNSHIP YSA RUSH 2011,PAL-RIV - Charles Street School,,
05/01/2022,15:30 ,,6189824,GotSport,Soccer,U-9,MANTUA TOWNSHIP SA WOLVES 2013,Delran FC Soccer DELRAN FC 2013 UNITED,MANTUA TWP,,
05/01/2022,15:45 ,,6213371,GotSport,Soccer,U-8,Seneca United SC 2014 Thunder,West Deptford SC Eagles 2014,SENECA - STONEY CREEK FIELDS,S7,
05/01/2022,15:45 ,,6225862,GotSport,Soccer,U-10,Moorestown SC Lightning 2012,DEPTFORD THUNDER 2012,MOORESTOWN - MEMORIAL FIELDS,S7,
05/08/2022,12:00 ,,6195657,GotSport,Soccer,U-14,EGG HARBOR SC EAGLES 2008,Highland Youth Soccer Club Highland Galaxy 2008,EGG HARBOR - MILLER ELEMENTARY SCHOOL,F1,
05/08/2022,12:30 ,,6207499,GotSport,Soccer,U-15,WINSLOW TOWNSHIP YSA PANTHERS 2007,EGSA HORNETS 2007,WINSLOW TWP - PETER VOLPA,F1,
05/08/2022,12:45 ,,6213368,GotSport,Soccer,U-8,West Deptford SC Eagles 2014,Haddonfield SC Rebels 2014,W DEPTFORD-WD PARK,,
05/08/2022,13:00 ,,6210731,GotSport,Soccer,U-11,CHERRY HILL SC BLUE ARMY 2012,BORDENTOWN FC JAGUARS 2011,CHSC - UPPER CHAPEL TURF,S9,
05/08/2022,13:00 ,,6225865,GotSport,Soccer,U-10,DEPTFORD THUNDER 2012,EGSA VENOM 2012,DEPTFORD SC,S7,
05/08/2022,13:40 ,,6207756,GotSport,Soccer,U-13,MEDFORD SC LIGHTNING 2009,EGSA THUNDER 2009,MEDFORD - BENDE PARK,F1,
05/08/2022,14:30 ,,6176540,GotSport,Soccer,U-8,SWSA LIGHTNING 2014,Deptford SA Deptford Premier 2014 Gray,SW-Locke Avenue Park,S1,
05/08/2022,15:10 ,,6195641,GotSport,Soccer,U-14,Cherry Hill FC 2008 Rage,Haddonfield SC Red 2008,CHFC - DeCOU,,
05/08/2022,15:30 ,,6170606,GotSport,Soccer,U-11,DEPTFORD BLAZE 2011,Palmyra Riverton SC Warriors Black 2011,DEPTFORD SC,S9,
05/08/2022,16:00 ,,6189835,GotSport,Soccer,U-9,MANTUA TOWNSHIP SA WOLVES 2013,MAINLAND UNITED SA MUSTANGS 2013,MANTUA TWP,,
05/15/2022,11:00 ,,6195661,GotSport,Soccer,U-14,Highland Youth Soccer Club Highland Galaxy 2008,Haddonfield SC Red 2008,HIGHLAND - GLOUCESTER TWP PARK,,
05/15/2022,13:00 ,,6225870,GotSport,Soccer,U-10,West Deptford SC Union 2012,DEPTFORD THUNDER 2012,W DEPTFORD-WD PARK,,
05/15/2022,13:40 ,,6207486,GotSport,Soccer,U-15,Washington TWP Soccer Club Spartans 2007,EGSA HORNETS 2007,WASHINGTON TWP-WASH LAKE PARK,F3,
05/15/2022,13:40 ,,6195659,GotSport,Soccer,U-14,Cherry Hill FC 2008 Rage,Pennsauken Youth Soccer Club Fury 2008,CHFC - DeCOU,,
05/15/2022,14:15 ,,6213380,GotSport,Soccer,U-8,West Deptford SC Eagles 2014,Burlington County Soccer Academy Boys 2014,W DEPTFORD-WD PARK,,
05/15/2022,14:30 ,,6170608,GotSport,Soccer,U-11,Moorestown SC Black Knights 2011,Palmyra Riverton SC Warriors Black 2011,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
05/15/2022,15:15 ,,6207781,GotSport,Soccer,U-13,PITMAN SA LIONS 2009,EGSA THUNDER 2009,PITMAN - ALCYON LAKE,F1,
05/15/2022,15:30 ,,6189831,GotSport,Soccer,U-9,Atlantic United Soccer Club Atlantic United Premier Kickers 2013 B,MANTUA TOWNSHIP SA WOLVES 2013,ATLANTIC - TARTAGLIO,S7,
05/15/2022,15:30 ,,6210749,GotSport,Soccer,U-11,CHERRY HILL SC BLUE ARMY 2012,EGSA FURY 2011,CHSC - UPPER CHAPEL TURF,S9,
05/15/2022,15:45 ,,6176545,GotSport,Soccer,U-8,Highland Youth Soccer Club Highland Thunder 2014,Deptford SA Deptford Premier 2014 Gray,HIGHLAND - GLOUCESTER TWP PARK,S7,
