Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
03/06/2022,12:00 ,,6170791,GotSport,Soccer,U-11,SWEDESBORO-WOOLWICH SA RED FLAMES 2011,Vineland SA Strikers 2011,SW-Locke Avenue Park,FS,
03/06/2022,12:00 ,,6173115,GotSport,Soccer,U-9,Haddonfield SC Rebels 2013,Cherry Hill FC 2013 Juniors Black,HADDONFIELD - CROWS WOODS,S7,
03/06/2022,12:00 ,,6195802,GotSport,Soccer,U-15,WINSLOW TOWNSHIP YSA ENFORCERS 2007,MAINLAND UNITED SA H.S. BOYS UNITED 2007,WINSLOW TWP - PETER VOLPA,F1,
03/06/2022,12:00 ,,6200965,GotSport,Soccer,U-16,Highland Youth Soccer Club Highland Thrashers 2006,Harrison SC Harrison SC Hurricanes 2006,HIGHLAND - GLOUCESTER TWP PARK,,
03/06/2022,12:00 ,,6168838,GotSport,Soccer,U-15,Palmyra Riverton SC Flash 2007,BORDENTOWN FC RAPTORS 2007,PAL-RIV - LEGION FIELD,F1,
03/06/2022,12:00 ,,6168380,GotSport,Soccer,U-11,HADDON TWP RED HAWKS 2011,CHERRY HILL SC AMBUSH 2011,HADDON TWP - W COLLINGSWOOD HEIGHTS,F1,
03/06/2022,12:00 ,,6130844,GotSport,Soccer,U-19,Burlington Township Soccer United 2003,Winslow Township YSA Winslow Goblins 2003,BURLINGTON TWP - PINEWALD AVE,F1,
03/06/2022,12:00 ,,6200968,GotSport,Soccer,U-16,Cherry Hill FC 2006 Raptors,Oaklyn Soccer Club Avengers 2006,CHFC - DeCOU,,
03/06/2022,12:00 ,,6211297,GotSport,Soccer,U-15,PENNS GROVE SC DEVIL DOGS 2007,Highland Youth Soccer Club Highland Siege 2007,PG-CP-PED- Carney's Point Rec Center,F1,
03/06/2022,12:00 ,,6189844,GotSport,Soccer,U-9,Delran FC Soccer DELRAN FC 2013 UNITED,MAINLAND UNITED SA MUSTANGS 2013,DELRAN - VERMES,S7,
03/06/2022,12:15 ,,6211557,GotSport,Soccer,U-13,Haddonfield SC Red 2009,Seneca United SC 2009 Eagles,HADDONFIELD - CROWS WOODS,F1,
03/06/2022,12:30 ,,6208039,GotSport,Soccer,U-13,Pennsauken Youth Soccer Club Storm 2009,Atlantic United Soccer Club Atlantic United Premier 2009 white,Pennsauken Community Recreation Facility,F1,
03/06/2022,12:30 ,,6210721,GotSport,Soccer,U-11,Pennsauken Youth Soccer Club Warriors 2011,BORDENTOWN FC JAGUARS 2011,Pennsauken Community Recreation Facility,S9,
03/06/2022,12:30 ,,6179825,GotSport,Soccer,U-11,Mount Laurel United Flash 2011,Atlantic United Soccer Club Atlantic United Premier Kickers 2011 B,MLU-TROTTERS,S9,
03/06/2022,12:30 ,,6166795,GotSport,Soccer,U-12,EGSA CHARGERS 2010,Voorhees SA Thunder 2010,E GREENWICH - THOMPSON FAMILY PARK,F1,
03/06/2022,12:30 ,,6220363,GotSport,Soccer,U-12,AUDUBON SOCCER YOUTH UNITED 2010,BARRINGTON SC RED BULLS 2010,AUDUBON - GREEN WAVE PARK,S1,
03/06/2022,12:30 ,,6200966,GotSport,Soccer,U-16,Gateway United Soccer Club Warriors 2006,PENNS GROVE SC STORM 2006,GATEWAY UTD. - LANGSTON FIELD,F1,
03/06/2022,13:00 ,,6225528,GotSport,Soccer,U-9,DEPTFORD SA TORNADOS 2013,TBAA UNION 2013,DEPTFORD SC,S7,
03/06/2022,13:00 ,,6189203,GotSport,Soccer,U-8,Haddonfield SC Fire 2014,Monroe Township YS United 2014,HADDONFIELD - CROWS WOODS,S7.2,
03/06/2022,13:00 ,,6225745,GotSport,Soccer,U-10,COHANSEY SC REBELS 2012,WINSLOW TOWNSHIP YSA DYNAMO 2012,COHANSEY,S7,
03/06/2022,13:00 ,,6170521,GotSport,Soccer,U-14,Seneca United SC 2008 Coyotes,Haddonfield SC Black 2008,SENECA - STONEY CREEK FIELDS,F1,
03/06/2022,13:00 ,,6190223,GotSport,Soccer,U-8,Pittsgrove Soccer Club Pittsgrove Phantoms '14,EGG HARBOR SC EAGLES 2014,PITTSGROVE-GREEN BRANCH,S7,
03/06/2022,13:00 ,,6174403,GotSport,Soccer,U-10,Tar-Kill Soccer Club Tarkill Liverpool,MEDFORD SC NAVY 2012,TARKILL-STERLING HS,S1,
03/06/2022,13:00 ,,6175233,GotSport,Soccer,U-12,West Deptford SC Hornets 2010,Vineland SA Outlaws 2010,W DEPTFORD-WD PARK,,
03/06/2022,13:00 ,,6220362,GotSport,Soccer,U-12,Logan Soccer Club  Logan Fury 2010,Cherry Hill FC 2010 CHFC Crush,LOGAN - TWP LINE,S9,
03/06/2022,13:00 ,,6220956,GotSport,Soccer,U-10,MANTUA TOWNSHIP SA FURY 2012,Logan Soccer Club  Logan Force 2012,MANTUA TWP,,
03/06/2022,13:00 ,,6207488,GotSport,Soccer,U-15,Washington TWP Soccer Club Spartans 2007,Edgewater Park Athletic Association EP Phoenix 2007,WASHINGTON TWP-WASH LAKE PARK,F3,
03/06/2022,13:00 ,,6167410,GotSport,Soccer,U-12,HAMILTON ELITE FC PREMIER 2010B,Mount Laurel United Force 2010,HAMILTON ELITE FC - HICKORY,S9,
03/06/2022,13:00 ,,6170770,GotSport,Soccer,U-15,Pittsgrove Soccer Club Pittsgrove Juventus '07,EGG HARBOR SC EAGLES 2007,PITTSGROVE-GREEN BRANCH,F1,
03/06/2022,13:00 ,,6220834,GotSport,Soccer,U-11,HARRISON SC ARSENAL 2011,WOODBURY ARMORY 2011,HARRISON - William Wilt Soccer Complex,S9,
03/06/2022,13:00 ,,6220070,GotSport,Soccer,U-12,Marlton Recreation Council Marlton SC Chiefs White 2010,HARRISON SC STORM 2010,MARLTON - MEMORIAL,S7,
03/06/2022,13:00 ,,6179797,GotSport,Soccer,U-10,Monroe Township YS United 2012,Mount Laurel United Impact 2012,MONROE TWP - CORKERY LANE,S7,
03/06/2022,13:00 ,,6206953,GotSport,Soccer,U-14,Logan Soccer Club  Logan Dragons 2008,RUNNEMEDE YAA RAPTORS 2008,LOGAN - TWP LINE,F1,
03/06/2022,13:00 ,,6206942,GotSport,Soccer,U-14,Voorhees SA Avatar 2008,Cherry Hill SC CHERRY HILL SC United 2008,VOORHEES-EASTERN HS,F1,
03/06/2022,13:00 ,,6219435,GotSport,Soccer,U-12,Washington TWP Soccer Club Renegades 2010,DEPTFORD DEMONS 2010,WASHINGTON TWP-WASH LAKE PARK,S7,
03/06/2022,13:00 ,,6206364,GotSport,Soccer,U-14,Vineland SA Vikings 2008,Cape Express Breakers 2008,VINELAND - GITTONE  STADIUM TURF,GITTONE  STADIUM,
03/06/2022,13:00 ,,6179823,GotSport,Soccer,U-11,Tar-Kill Soccer Club Tarkill Raptors,BORDENTOWN FC RENEGADES 2011,TARKILL-STERLING HS,F2,
03/06/2022,13:00 ,,6206347,GotSport,Soccer,U-14,MEDFORD STRIKERS THUNDER 2008,Burlington Township Soccer Blazers 2008,MEDFORD STRIKERS - ARK ROAD COMPLEX,F1,
03/06/2022,13:00 ,,6170793,GotSport,Soccer,U-11,TBAA TITANS 2011,West Deptford SC Wolfpack 2011,TBAA-VALLEY BROOK,S9,
03/06/2022,13:00 ,,6201400,GotSport,Soccer,U-11,Haddonfield SC Red 2011,CHERRY HILL SC STORM 2011,HADDONFIELD - CROWS WOODS,S9,
03/06/2022,13:00 ,,6201402,GotSport,Soccer,U-11,Voorhees SA Attack 2011,EGG HARBOR SC EAGLES WHITE 2011,VOORHEES-Echelon Complex,S9,
03/06/2022,13:00 ,,6225526,GotSport,Soccer,U-9,CINNAMINSON SC THUNDERBIRDS 2013,Moorestown SC Golden Eagles 2013,CINNAMINSON SC - MEMORIAL,S7,
03/06/2022,13:00 ,,6168381,GotSport,Soccer,U-11,Moorestown SC Chaos 2011,Washington TWP Soccer Club Lightning 2011,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
03/06/2022,13:00 ,,6225747,GotSport,Soccer,U-10,Highland Youth Soccer Club Highland Force 2012,MEDFORD SC DESTROYERS 2012,HIGHLAND - GLOUCESTER TWP PARK,S7,
03/06/2022,13:00 ,,6176547,GotSport,Soccer,U-8,Washington TWP Soccer Club Blue 2014,SWSA LIGHTNING 2014,WASHINGTON TWP- H.S.,S7,
03/06/2022,13:15 ,,6225305,GotSport,Soccer,U-10,Cherry Hill FC 2012 Juniors Red,HADDON HEIGHTS SC THUNDER 2012,CHFC - DeCOU,S7 - Grass 7v7/D6,
03/06/2022,13:15 ,,6201121,GotSport,Soccer,U-9,UPPER TOWNSHIP SA ROLLING THUNDER 2013,TARKILL KNIGHTS 2013,UPPER TWP-Amanda's Field Complex,S7,
03/06/2022,13:15 ,,6201120,GotSport,Soccer,U-9,Moorestown SC Raptors 2013,West Deptford SC Wizards 2013,MOORESTOWN - MEMORIAL FIELDS,S7,
03/06/2022,13:15 ,,6213360,GotSport,Soccer,U-8,Delran FC Soccer DELRAN FC Knights 2014,Burlington County Soccer Academy Boys 2014,DELRAN - VERMES,S7,
03/06/2022,13:15 ,,6173160,GotSport,Soccer,U-9,SWEDESBORO-WOOLWICH SA SWSA ROVERS 2013,Hammonton YSA HAMMONTON HEAT BLUE 2013,SW-Locke Avenue Park,S1,
03/06/2022,13:15 ,,6225746,GotSport,Soccer,U-10,Haddonfield SC Black 2012,EGG HARBOR SC EAGLES BLACK 2012,HADDONFIELD - CROWS WOODS,S7,
03/06/2022,13:15 ,,6173094,GotSport,Soccer,U-9,Marlton Recreation Council Marlton SC Chiefs White 2013,Rancocas Valley SC Rancocas Valley SC Ronaldo 2013,MARLTON - MEMORIAL,S9,
03/06/2022,13:15 ,,6175245,GotSport,Soccer,U-12,Collingswood Travel Soccer Club Galaxy 2010,Monroe Township YS United 2010,COLLINGSWOOD SC- CAMDEN PREP,COLLINGSWOOD SC- CAMDEN PREP COPEWOOD EL,
03/06/2022,13:15 ,,6205543,GotSport,Soccer,U-11,HAMMONTON YOUTH HEAT 2011,MEDFORD SC COLUMBIA 2011,HAMMONTON ECEC Fields,S9,
03/06/2022,13:15 ,,6211143,GotSport,Soccer,U-10,Burlington Township Soccer Knighthawks 2012,South Harrison Soccer Club Gunners 2012,BURLINGTON TWP - PINEWALD AVE,S7,
03/06/2022,13:15 ,,6174414,GotSport,Soccer,U-10,EGSA WARRIORS 2012,HADDON TWP RED HAWKS 2012,E GREENWICH - THOMPSON FAMILY PARK,S7,
03/06/2022,13:15 ,,6224955,GotSport,Soccer,U-10,HADDON TWP WHITE HAWKS 2012,PITMAN SA JAGUARS 2012,HADDON TWP - CRYSTAL LAKE,S7,
03/06/2022,13:15 ,,6177288,GotSport,Soccer,U-9,Franklin Township Youth Soccer Association Enforcers 2013,Vineland SA Blast 2013,FRANKLIN TWP YOUTH COMPLEX,S7,
03/06/2022,13:15 ,,6174332,GotSport,Soccer,U-8,Cherry Hill SC CHERRY HILL SC United 2014,MEDFORD SC FORCE 2014,CHSC - BARLOW,S1,
03/06/2022,13:30 ,,6211556,GotSport,Soccer,U-13,Berlin Soccer Club Knights 2009,Burlington Township Soccer Kicker 2009,BERLIN SC - FRANKLIN FIELDS,F1,
03/06/2022,13:30 ,,6170493,GotSport,Soccer,U-13,HARRISON SC HAWKS 2009,Mount Laurel United Strikers 2009,HARRISON - William Wilt Soccer Complex,F1,
03/06/2022,13:30 ,,6219434,GotSport,Soccer,U-12,HADDON HEIGHTS SC HOOLIGANS 2010,South Harrison Soccer Club Avengers 2010,HADD HGTS - DEVON,FS,
03/06/2022,13:30 ,,6205544,GotSport,Soccer,U-11,Clayton SA 2011 Clippers,Haddonfield SC White 2011,CLAYTON - BENTZ,S9,
03/06/2022,13:30 ,,6175246,GotSport,Soccer,U-12,COHANSEY SC CRUSH 2010,NORTHERN BURLINGTON SA BLAST 2010,COHANSEY,S9,
03/06/2022,13:30 ,,6211543,GotSport,Soccer,U-13,Monroe Township YS United 2009,Voorhees SA Ambush 2009,MONROE TWP - CORKERY LANE,F1,
03/06/2022,13:30 ,,6170768,GotSport,Soccer,U-15,CINNAMINSON SC PREDATORS 2007,Pennsauken Youth Soccer Club Lightning 2007,CINNAMINSON SC - MEMORIAL,F1,
03/06/2022,13:30 ,,6206976,GotSport,Soccer,U-14,SWEEDESBORO-WOOLWICH SCORPIONS 2008,Collingswood Travel Soccer Club Coyotes 2008,SW-Locke Avenue Park,F1,
03/06/2022,13:30 ,,6226629,GotSport,Soccer,U-9,Washington TWP Soccer Club Daredevils 2013,EGSA RAIDERS 2013,WASHINGTON TWP- H.S.,S7.2,
03/06/2022,13:40 ,,6195649,GotSport,Soccer,U-14,Highland Youth Soccer Club Highland Galaxy 2008,DELRAN LIONS 2008,HIGHLAND - GLOUCESTER TWP PARK,,
03/06/2022,13:40 ,,6170520,GotSport,Soccer,U-14,WINSLOW TOWNSHIP YSA CYCLONES 2008,HADDON HEIGHTS SC GUNNERS 2008,WINSLOW TWP - PETER VOLPA,F1,
03/06/2022,13:40 ,,6170771,GotSport,Soccer,U-15,TBAA STING 2008,DEPTFORD RAGE 2007,TBAA-VALLEY BROOK,F2,
03/06/2022,13:40 ,,6195801,GotSport,Soccer,U-15,Burlington Township Soccer Storm 2007,TBAA MUSTANGS 2007,BURLINGTON TWP - PINEWALD AVE,F1,
03/06/2022,13:40 ,,6213879,GotSport,Soccer,U-13,HAMMONTON YOUTH HEAT 2009,UPPER TOWNSHIP SA AVALANCHE 2009,HAMMONTON ECEC Fields,F1,
03/06/2022,13:40 ,,6196837,GotSport,Soccer,U-13,CHERRY HILL FC DRAGONS 2009,Medford SC Medford SC Mad Dogs Blue 2010,CHFC - DeCOU,,
03/06/2022,13:40 ,,6197553,GotSport,Soccer,U-12,UPPER TOWNSHIP SA RIPTIDE 2010,Highland Youth Soccer Club Highland Raptors 2010,UPPER TWP-Amanda's Field Complex,S9,
03/06/2022,13:40 ,,6201003,GotSport,Soccer,U-16,Rancocas Valley SC Rancocas Valley Red Devils 2006,Marlton Recreation Council Marlton SC Chiefs Orange 2006,Rancocas Vallley-HAINESPORT MUNICIPAL PARK,F1,
03/06/2022,13:40 ,,6171708,GotSport,Soccer,U-14,DEPTFORD CHAOS 2008,Washington TWP Soccer Club Bulldogs 2008,DEPTFORD SC,F1,
03/06/2022,13:40 ,,6170505,GotSport,Soccer,U-13,WOODSTOWN ANGRY PIGS 2009,Franklin Township Youth Soccer Association Strikers 2009,WOODSTOWN,F1,
03/06/2022,13:40 ,,6213878,GotSport,Soccer,U-13,Marlton Recreation Council Marlton SC Chiefs Orange 2009,NORTHERN BURLINGTON SA BULLDOGS 2009,MARLTON - MEMORIAL,F1,
03/06/2022,13:45 ,,6170562,GotSport,Soccer,U-14,Palmyra Riverton SC Phoenix 2008,Moorestown SC Impact 2008,PAL-RIV - LEGION FIELD,F1,
03/06/2022,13:45 ,,6196835,GotSport,Soccer,U-13,CHERRY HILL SC FORCE 2009,TBAA STORM 2009,CHSC - UPPER CHAPEL TURF,F1,
03/06/2022,13:45 ,,6220083,GotSport,Soccer,U-12,Pennsauken Youth Soccer Club Cyclones 2010,MEDFORD SC MAD DOGS WHITE 2010,Pennsauken Community Recreation Facility,S9,
03/06/2022,13:45 ,,6167447,GotSport,Soccer,U-12,BORDENTOWN FC PANTHERS 2010,Pennsville Soccer Association Eagles 2010,BORDENTOWN - FRIENDSHIP FIELDS,S9,
03/06/2022,13:45 ,,6179781,GotSport,Soccer,U-10,Collingswood Travel Soccer Club Knights 2012,Washington TWP Soccer Club Predators 2012,COLLINGSWOOD - KROC CENTER,S7,
03/06/2022,13:45 ,,6205528,GotSport,Soccer,U-11,AUDUBON SOCCER YOUTH AFTERSHOCK 2011,Palmyra Riverton SC Warriors Red 2011,AUDUBON - GREEN WAVE PARK,S1,
03/06/2022,13:45 ,,6195632,GotSport,Soccer,U-14,Haddonfield SC Red 2008,Pennsauken Youth Soccer Club Fury 2008,HADDONFIELD - CROWS WOODS,F1,
03/06/2022,13:50 ,,6207758,GotSport,Soccer,U-13,EGSA THUNDER 2009,Atlantic United Soccer Club Atlantic United Premier Kickers 2009 B,E GREENWICH - THOMPSON FAMILY PARK,,
03/06/2022,13:50 ,,6214362,GotSport,Soccer,U-14,Mount Laurel United Gunners 2008,West Deptford SC Vipers 2008,MLU-TROTTERS,F1,
03/06/2022,14:00 ,,6220957,GotSport,Soccer,U-10,Cape Express White Caps 2012,Marlton Recreation Council Marlton SC Chiefs White 2012,CAPE EX SOCCER COMPLEX At Ockie Wisting,S7,
03/06/2022,14:00 ,,6214361,GotSport,Soccer,U-14,Pennsauken Youth Soccer Club Wolf Pack 2008,MEDFORD SC WHITE 2008,Pennsauken Community Recreation Facility,F1,
03/06/2022,14:15 ,,6242907,GotSport,Soccer,U-10,CINNAMINSON SC SKULLS 2012,Seneca United SC 2012 Destroyers,CINNAMINSON SC - MEMORIAL,S7,
03/06/2022,14:15 ,,6207129,GotSport,Soccer,U-11,Harrison SC Harrison Tigers 2011,Pemberton SC Pemberton SC Punishers,HARRISON - William Wilt Soccer Complex,S9,
03/06/2022,14:15 ,,6207130,GotSport,Soccer,U-11,TBAA DYNAMO 2011,HADDON HEIGHTS SC 2011 STORM,TBAA-VALLEY BROOK,S9,
03/06/2022,14:15 ,,6211298,GotSport,Soccer,U-15,Pennsville Soccer Association Power 2007,TAR-KILL KNIGHTS 2007,PENNSVILLE,F1,
03/06/2022,14:15 ,,6208040,GotSport,Soccer,U-13,Tar-Kill Soccer Club Tarkill Blue Devils,MANTUA TOWNSHIP SA COBRAS 2009,TARKILL-STERLING HS,F1,
03/06/2022,14:15 ,,6170792,GotSport,Soccer,U-11,Voorhees SA Blues 2011,EGG HARBOR SC EAGLES BLACK 2011,VOORHEES-Echelon Complex,S9,
03/06/2022,14:15 ,,6189467,GotSport,Soccer,U-8,Cohansey SC Cohansey Premier 2014 Gold,Burlington Township Soccer Dynamite 2014,COHANSEY,S7,
03/06/2022,14:15 ,,6170100,GotSport,Soccer,U-11,Gateway United Soccer Club Wildcats 2011,WOODSTOWN FURY 2011,GATEWAY UTD. - LANGSTON FIELD,F1,
03/06/2022,14:15 ,,6226628,GotSport,Soccer,U-9,Highland Youth Soccer Club Highland Fury 2013,EGG HARBOR SC EAGLES BLACK 2013,HIGHLAND - GLOUCESTER TWP PARK,S7,
03/06/2022,14:15 ,,6167858,GotSport,Soccer,U-10,HAMILTON ELITE FC PREMIER 2012B,SWEDESBORO-WOOLWICH SA SHARKS 2012,HAMILTON ELITE FC - HICKORY,S7,
03/06/2022,14:15 ,,6189219,GotSport,Soccer,U-8,Tar-Kill Soccer Club Tarkill Chelsea,Mantua Township SA Mantua Township SA Predators 2014,TARKILL-STERLING HS,S1,
03/06/2022,14:15 ,,6225858,GotSport,Soccer,U-10,West Deptford SC Union 2012,Moorestown SC Lightning 2012,W DEPTFORD-WD PARK,,
03/06/2022,14:15 ,,6174333,GotSport,Soccer,U-8,Deptford SA Deptford Premier 2014 Futures,Highland Youth Soccer Club Highland Rush 2014,DEPTFORD SC,S7,
03/06/2022,14:15 ,,6213361,GotSport,Soccer,U-8,Haddonfield SC Rebels 2014,Seneca United SC 2014 Thunder,HADDONFIELD - CROWS WOODS,S7.2,
03/06/2022,14:15 ,,6197550,GotSport,Soccer,U-12,CINNAMINSON SC PIRATES 2010,Palmyra Riverton SC Revolution 2010,CINNAMINSON SC - MEMORIAL,S9,
03/06/2022,14:15 ,,6220684,GotSport,Soccer,U-12,Moorestown SC United 2010,Cape Express Cape Express 2010 Blue Crush,MOORESTOWN - SALEM RD/PRYOR PARK,S1,
03/06/2022,14:15 ,,6189845,GotSport,Soccer,U-9,MANTUA TOWNSHIP SA WOLVES 2013,Atlantic United Soccer Club Atlantic United Premier Kickers 2013 B,MANTUA TWP,,
03/06/2022,14:15 ,,6224954,GotSport,Soccer,U-10,Washington TWP Soccer Club Rebels 2012,MAINLAND UNITED SA STANGS 2012,WASHINGTON TWP- H.S.,S7,
03/06/2022,14:15 ,,6220685,GotSport,Soccer,U-12,Millville SA Millville Twisters 2010,Franklin Township Youth Soccer Association Juventus 2010,MILLVILLE SOCCER COMPLEX,S9,
03/06/2022,14:15 ,,6220084,GotSport,Soccer,U-12,Washington TWP Soccer Club Revolution 2010,EGSA BLAZE 2010,WASHINGTON TWP-WASH LAKE PARK,S7,
03/06/2022,14:15 ,,6220835,GotSport,Soccer,U-11,Logan Soccer Club  Logan Blaze 2011,CINNAMINSON SC STORM 2011,LOGAN - TWP LINE,S9,
03/06/2022,14:15 ,,6201555,GotSport,Soccer,U-9,Pittsgrove Soccer Club Pittsgrove Dragons '13,EGG HARBOR SC EAGLES WHITE 2013,PITTSGROVE-GREEN BRANCH,S7,
03/06/2022,14:15 ,,6225816,GotSport,Soccer,U-9,Monroe Township YS United 2013,Haddonfield SC Fire 2013,MONROE TWP - CORKERY LANE,S7,
03/06/2022,14:15 ,,6167412,GotSport,Soccer,U-12,Haddonfield SC Black 2010,SWSA WOLVERINES 2010,HADDONFIELD - CROWS WOODS,S9,
03/06/2022,14:30 ,,6179783,GotSport,Soccer,U-10,UPPER TOWNSHIP SA FORCE GREEN 2012,Harrison SC Harrison SC Strikers 2012,UPPER TWP-Amanda's Field Complex,S7,
03/06/2022,14:30 ,,6167857,GotSport,Soccer,U-10,Delran Soccer Club Delran FC Flash 2012,Burlington Township Soccer Dragons 2012,DELRAN - VERMES,S7,
03/06/2022,14:30 ,,6179915,GotSport,Soccer,U-9,Marlton Recreation Council Marlton SC Chiefs Black 2013,Voorhees SA Raptors 2013,MARLTON - MEMORIAL,S7,
03/06/2022,14:30 ,,6225525,GotSport,Soccer,U-9,Voorhees SA Predators 2013,HADDON TWP RED HAWKS 2013,VOORHEES-Echelon Complex,S7,
03/06/2022,14:30 ,,6173065,GotSport,Soccer,U-11,Mainland United SA Mainland United SA Stangz 2011B,PITMAN SA PUMAS 2011,MAINLAND - MEMORIAL PARK,S9,
