Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
04/07/2024,12:30,14354602,,GotSport,Soccer,U-14,PITMAN SA PUMAS 2010,HADDON TWP RED HAWKS 2010,PITMAN - ALCYON LAKE,,
04/07/2024,12:30,14353936,,GotSport,Soccer,U-14,COLLINGSWOOD OAKLYN SOCCER CLUB GALAXY 2010,RANCOCAS VALLEY SC BOYS 2010 CELTIC,COLLINGSWOOD - CAMDEN ATHLETIC FACILITY,,
04/07/2024,12:30,14354616,,GotSport,Soccer,U-14,TBAA DYNAMO 2010,CINNAMINSON SC PIRATES 2010,TBAA-VALLEY BROOK,,
04/07/2024,12:30,14355181,,GotSport,Soccer,U-15,COHANSEY SC STORM 2009,HAMMONTON YSA HAMMONTON HEAT 2009,Cohansey - Cumberland County Tech School,,
04/07/2024,12:30,14354667,,GotSport,Soccer,U-14,WOODSTOWN WOLVERINES 2010,HARRISON SC STORM 2010,WOODSTOWN,,
04/07/2024,12:30,14354685,,GotSport,Soccer,U-11,BARRINGTON SC REVOLUTION 2013,MAPLE SHADE FORCE 2013,TBA,,
04/07/2024,12:30,14355162,,GotSport,Soccer,U-10,HARRISON STRIKERS 2014,WASHINGTON TWP SOCCER CLUB WHITE WARRIORS 2014,HARRISON - William Wilt Soccer Complex,,
04/07/2024,12:30,14353763,,GotSport,Soccer,U-10,CAPE EXPRESS CE 2014 UNION,EAST GREENWICH SA EGSA TITANS 2014,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
04/07/2024,12:30,14353735,,GotSport,Soccer,U-13,UPPER TOWNSHIP SA TSUNAMIS 2011,MOUNT LAUREL UNITED (MLU) FLASH 2011,UPPER TWP-Amanda's Field Complex,,
04/07/2024,12:30,14353695,,GotSport,Soccer,U-8,WASHINGTON UNITED BOYS 2016,MANTUA TOWNSHIP SA MAMBAS 2016,WASHINGTON TWP. - Levy Fields (Virtua),,
04/07/2024,12:30,14353672,,GotSport,Soccer,U-8,CHERRY HILL FC 2016 JUNIOR RED,VOORHEES SA VENGEANCE 2016,CHFC - DeCOU,,
04/07/2024,12:30,14353658,,GotSport,Soccer,U-8,HADDON TWP RED HAWKS 2016,CINNAMINSON SC TITANS 2016,HADDON TWP - CRYSTAL LAKE,,
04/07/2024,12:30,14352871,,GotSport,Soccer,U-11,MONROE TOWNSHIP YS UNITED BOYS 2013 BLUE,MEDFORD SC BLUE DEVILS 2013,MONROE TWP - CORKERY LANE,,
04/07/2024,12:30,14353581,,GotSport,Soccer,U-13,PENNSAUKEN YOUTH SOCCER CLUB WARRIORS 2011,MARLTON SC CHIEFS ORANGE 2012,Pennsauken Community Recreation Facility,,
04/07/2024,12:30,14352890,,GotSport,Soccer,U-14,MARLTON SC CHIEFS WHITE 2010,WASHINGTON TWP SOCCER CLUB RENEGADES 2010,MARLTON - MEMORIAL,,
04/07/2024,12:30,14352923,,GotSport,Soccer,U-11,MAINLAND UNITED SA MUSTANGS 2014 B,SJ FUTBOL CLUB SOUNDERS 2013,MAINLAND - MEMORIAL PARK,,
04/07/2024,12:30,14355097,,GotSport,Soccer,U-10,GATEWAY UNITED SOCCER CLUB GREYHOUNDS 2014,SENECA UNITED SC 2014 THUNDER,GATEWAY UTD. - LANGSTON FIELD,,
04/07/2024,12:30,14352955,,GotSport,Soccer,U-11,PITTSGROVE SOCCER CLUB PSC REVOLUTION '13,HARRISON SC LIGHTNING 2013,PITTSGROVE-GREEN BRANCH,,
04/07/2024,12:30,14353404,,GotSport,Soccer,U-9,HADDONFIELD SC BLACK 2015 B,DELRAN FC COBRAS 2015,HADDONFIELD - CROWS WOODS,,
04/07/2024,12:30,14354910,,GotSport,Soccer,U-15,HARRISON SC BLUE DEVILS 2009,WINSLOW VIPERS 2009,HARRISON - William Wilt Soccer Complex,,
04/07/2024,12:30,14353343,,GotSport,Soccer,U-9,PALMYRA RIVERTON SC NATIONALS 2015,MOORESTOWN SC MANTA RAYS 2015,TBA,,
04/07/2024,12:30,14353318,,GotSport,Soccer,U-14,WEST DEPTFORD SC HORNETS 2010,MEDFORD SC MAD DOGS WHITE 2010,W DEPTFORD-WD PARK,,
04/07/2024,12:30,14353308,,GotSport,Soccer,U-14,VOORHEES SA WARRIORS 2010,EAST GREENWICH SA EGSA BLAZE 2010,VOORHEES-EASTERN HS,,
04/07/2024,12:30,14353042,,GotSport,Soccer,U-10,CINNAMINSON SC CHARGERS 2014,VOORHEES SA KNIGHTS 2014,CINNAMINSON SC - MEMORIAL,,
04/07/2024,12:30,14353297,,GotSport,Soccer,U-13,PITTSGROVE SOCCER CLUB PSC WARRIORS '12,LOGAN BLAZE 2011,PITTSGROVE-GREEN BRANCH,,
04/07/2024,12:30,14353071,,GotSport,Soccer,U-11,MARLTON SC CHIEFS SILVER 2013,DELRAN FC SOCCER 2013B GREY,MARLTON - MEMORIAL,,
04/07/2024,12:30,14353225,,GotSport,Soccer,U-9,MOORESTOWN SC VIPERS 2015,TBAA REVOLUTION 2015,MOORESTOWN - MEMORIAL FIELDS,,
04/07/2024,12:30,14353156,,GotSport,Soccer,U-12,HIGHLAND YOUTH SOCCER CLUB FORCE 2012,CAPE EXPRESS WHITE CAPS 2012,HIGHLAND - GLOUCESTER TWP PARK,,
04/07/2024,13:00,14352945,,GotSport,Soccer,U-11,EGG HARBOR SC EAGLES BLACK 2013,MARLTON SC CHIEFS WHITE 2013,EGG HARBOR - BARGAINTOWN,,
04/07/2024,13:00,14354577,,GotSport,Soccer,U-11,EAST GREENWICH SA EGSA PANTHERS 2013,COLLINGSWOOD OAKLYN SOCCER CLUB ROVERS 2013,E GREENWICH - THOMPSON FAMILY PARK,,
04/07/2024,13:00,14354144,,GotSport,Soccer,U-12,DEPTFORD THUNDER 2012,CHERRY HILL SC CHERRY HILL SC BULL DOGS 2012,DEPTFORD SC,,
04/07/2024,13:15,14353392,,GotSport,Soccer,U-11,CHERRY HILL SC CHERRY HILL SC FORCE 2013,MOORESTOWN SC RAPTORS 2013,CHSC - UPPER CHAPEL TURF,,
04/07/2024,13:15,14353034,,GotSport,Soccer,U-10,TAR-KILL SOCCER CLUB TARKILL CHELSEA 2014,DELRAN FC SOCCER DELRAN FC KNIGHTS,TARKILL-STERLING HS,,
04/07/2024,13:15,14353035,,GotSport,Soccer,U-10,CHERRY HILL SC CHERRY HILL SC UNION 2015,ATLANTIC UNITED PREMIER KICKERS 2014 B,CHSC - UPPER CHAPEL TURF,,
04/07/2024,13:15,14352743,,GotSport,Soccer,U-9,AUDUBON SOCCER YOUTH BOYS 2015 - HAMMERS,CAPE EXPRESS CE SILVER STREAK 2015,AUDUBON PARK FIELD,,
04/07/2024,13:15,14353676,,GotSport,Soccer,U-8,MEDFORD SC NAVY 2016,EAST GREENWICH SA EGSA CHAOS 2016,MEDFORD - BENDE PARK,,
04/07/2024,13:15,14355130,,GotSport,Soccer,U-10,BORDENTOWN FC UNION 2014,MANTUA TOWNSHIP SA OUTLAWS 2014,BORDENTOWN - FRIENDSHIP FIELDS,,
04/07/2024,13:15,14352767,,GotSport,Soccer,U-10,RANCOCAS VALLEY SC '14 - FOREST,VOORHEES SA VIKINGS 2014,Rancocas Valley-LUMBERTON MUNICIPAL,,
04/07/2024,13:15,14354881,,GotSport,Soccer,U-9,BURLINGTON TOWNSHIP SOCCER PHOENIX 2015,MOUNT LAUREL UNITED (MLU) SHARKS 2015,BURLINGTON TWP - PINEWALD AVE,,
04/07/2024,13:15,14353484,,GotSport,Soccer,U-8,NORTHERN BURLINGTON FORCE 2016,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION UNITED 2016,,,
04/07/2024,13:15,14352608,,GotSport,Soccer,U-8,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA VENOM 2016,BORDENTOWN FC REVOLUTION 2016,SW-Locke Avenue Park,,
04/07/2024,13:15,14353431,,GotSport,Soccer,U-12,NORTHERN BURLINGTON SA RANGERS 2012,UPPER TOWNSHIP SA FORCE GREEN 2012,,,
04/07/2024,13:15,14354868,,GotSport,Soccer,U-9,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2015B,AUDUBON U9 BOYS 2015,BURLINGTON COUNTY SA - Delanco Field of Dreams,,
04/07/2024,13:15,14354463,,GotSport,Soccer,U-9,HADDONFIELD SC RED 2015 B,HIGHLAND YOUTH SOCCER CLUB FIRE 2015,HADDONFIELD - CROWS WOODS,,
04/07/2024,13:15,14354722,,GotSport,Soccer,U-9,EAST GREENWICH SA EGSA TIGERS 2015,CINNAMINSON SC PIRATES SEA DOGS 2015,E GREENWICH - THOMPSON FAMILY PARK,,
04/07/2024,13:30,14353116,,GotSport,Soccer,U-11,MEDFORD STRIKERS 2013 BOYS,DELRAN FC SOCCER DELRAN FC 2013 UNITED,MEDFORD STRIKERS - ARK ROAD COMPLEX,,
04/07/2024,13:30,14354386,,GotSport,Soccer,U-11,HADDONFIELD SC WHITE 2013,VOORHEES COSMOS 2013,HADDONFIELD - CROWS WOODS,,
04/07/2024,13:30,14354585,,GotSport,Soccer,U-11,WINSLOW SHARKS 2013,WOODBURY SOCCER CLUB WOODBURY BISON 2013,WINSLOW TWP - PETER VOLPA,,
04/07/2024,13:30,14353900,,GotSport,Soccer,U-12,CLAYTON SA 2012 CLIPPERS,PITMAN SA JAGUARS 2012,CLAYTON - BENTZ,,
04/07/2024,13:30,14352852,,GotSport,Soccer,U-9,MONROE TOWNSHIP YS 2015 UNITED BLUE,MANTUA TOWNSHIP SA FROGS 2015,MONROE TWP - CORKERY LANE,,
04/07/2024,13:45,14353290,,GotSport,Soccer,U-13,WINSLOW WILDCATS 2011,NORTHERN BURLINGTON SA HOOLIGANS 2011,WINSLOW TWP - PETER VOLPA,,
04/07/2024,13:45,14354775,,GotSport,Soccer,U-13,MONROE TOWNSHIP YS UNITED BOYS 2011 BLUE,HAMMONTON YSA HAMMONTON HEAT 2011,MONROE TWP - CORKERY LANE,,
04/07/2024,13:45,14353978,,GotSport,Soccer,U-15,MILLVILLE RAPTORS 2009,CHERRY HILL FC DRAGONS 2009,MILLVILLE SOCCER COMPLEX,,
04/07/2024,13:45,14355009,,GotSport,Soccer,U-13,HADDONFIELD SC WHITE 2011,HARRISON SC ARSENAL 2011,HADDONFIELD - CROWS WOODS,,
04/07/2024,13:45,14353937,,GotSport,Soccer,U-14,HIGHLAND YOUTH SOCCER CLUB RAPTORS 2010,SENECA UNITED SC 2010 SCREAMING EAGLES,HIGHLAND - GLOUCESTER TWP PARK,,
04/07/2024,13:45,14354126,,GotSport,Soccer,U-13,BORDENTOWN FC JAGUARS 2011,EGG HARBOR SC EAGLES WHITE 2012,BORDENTOWN - FRIENDSHIP FIELDS,,
04/07/2024,13:45,14355036,,GotSport,Soccer,U-11,MOUNT LAUREL UNITED (MLU) GALAXY 2013,PITMAN SA TOMCATS 2013,MLU-TROTTERS,,
04/07/2024,14:00,14353738,,GotSport,Soccer,U-13,CAPE EXPRESS SURGE 2011,HARRISON SC THUNDER 2011,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
04/07/2024,14:00,14353594,,GotSport,Soccer,U-13,TBAA TITANS 2011,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA RED FLAMES 2011,TBAA-VALLEY BROOK,,
04/07/2024,14:00,14352809,,GotSport,Soccer,U-13,PITTSGROVE SOCCER CLUB PSC WOLVES '11,VOORHEES SA ATTACK 2011,PITTSGROVE-GREEN BRANCH,,
04/07/2024,14:00,14354409,,GotSport,Soccer,U-13,CHERRY HILL SC BLUE ARMY 2012,CHERRY HILL SC CHAOS 2011,CHSC - CH WEST HS,,
04/07/2024,14:00,14353725,,GotSport,Soccer,U-8,WASHINGTON TWP SOCCER CLUB THUNDER 2016,HIGHLAND YOUTH SOCCER CLUB BOYS 2016,WASHINGTON TWP. - Levy Fields (Virtua),,
04/07/2024,14:00,14354586,,GotSport,Soccer,U-11,MAINLAND UNITED STALLIONS 2014 B,WASHINGTON TWP SOCCER CLUB RAPTORS 2013,MAINLAND - MEMORIAL PARK,,
04/07/2024,14:00,14354974,,GotSport,Soccer,U-13,MOORESTOWN SC LIGHTNING 2011,MANTUA TOWNSHIP SA FURY 2012,MOORESTOWN - MEMORIAL FIELDS,,
04/07/2024,14:00,14352625,,GotSport,Soccer,U-8,MOORESTOWN SC THUNDER STRIKERS 2016,TAR-KILL SOCCER CLUB TARKILL 2016 BOYS,MOORESTOWN - MEMORIAL FIELDS,,
04/07/2024,14:00,14354374,,GotSport,Soccer,U-10,DELRAN FC HAWKS 2014,WEST DEPTFORD SC EAGLES 2014,DELRAN-DEUTSCH FIELD,,
04/07/2024,14:00,14354528,,GotSport,Soccer,U-14,UPPER TOWNSHIP SA RIPTIDE 2010,WINSLOW SLAYERS 2010,UPPER TWP-Amanda's Field Complex,,
04/07/2024,14:00,14352651,,GotSport,Soccer,U-11,VOORHEES SA PREDATORS 2013,CAPE EXPRESS AVENGERS 2013,VOORHEES-Echelon Complex,,
04/07/2024,14:00,14354975,,GotSport,Soccer,U-13,PALMYRA RIVERTON SC WARRIORS 2011,CINNAMINSON SC STORM 2011,PAL-RIV - LEGION FIELD,,
04/07/2024,14:00,14355083,,GotSport,Soccer,U-10,CINNAMINSON SC AVENGERS 2014,HADDON HEIGHTS SC 2014 MIGHTY TITANS,CINNAMINSON SC - MEMORIAL,,
04/07/2024,14:00,14354757,,GotSport,Soccer,U-10,MEDFORD SC GOLD 2014,PITTSGROVE SOCCER CLUB PSC MAVERICKS '14,MEDFORD - BENDE PARK,,
04/07/2024,14:00,14352624,,GotSport,Soccer,U-8,HARRISON HORNETS 2016,COLLINGSWOOD OAKLYN SOCCER CLUB SPARTANS 2016,HARRISON - William Wilt Soccer Complex,,
04/07/2024,14:00,14352942,,GotSport,Soccer,U-11,HIGHLAND YOUTH SOCCER CLUB FURY 2013,HAMMONTON YSA HAMMONTON HEAT 2013,HIGHLAND - GLOUCESTER TWP PARK,,
04/07/2024,14:00,14352684,,GotSport,Soccer,U-11,RANCOCAS VALLEY SC RONALDO 2013,MEDFORD SC UNION 2013,Rancocas Valley-LUMBERTON MUNICIPAL,,
04/07/2024,14:00,14352971,,GotSport,Soccer,U-11,MARLTON SC CHIEFS ORANGE 2014,MOORESTOWN SC GOLDEN EAGLES 2013,MARLTON - MEMORIAL,,
04/07/2024,14:00,14354161,,GotSport,Soccer,U-12,SENECA UNITED SC 2012 PRIDE,SOUTH HARRISON TOWNSHIP SOCCER CLUB STRIKERS 2012,SENECA - STONEY CREEK FIELDS,,
04/07/2024,14:00,14353851,,GotSport,Soccer,U-9,HADDON TWP WHITE HAWKS 2015,MOUNT LAUREL UNITED (MLU) MLU KNIGHTS 2015 BOYS,HADDON TWP - CRYSTAL LAKE,,
04/07/2024,14:00,14355117,,GotSport,Soccer,U-10,HAMMONTON HEAT 2014,EAST GREENWICH SA EGSA STARS 2014,HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX,,
04/07/2024,14:00,14353901,,GotSport,Soccer,U-12,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION CRUSADERS 2012,CINNAMINSON SC WARRIORS 2012,FRANKLIN TWP YOUTH COMPLEX,,
04/07/2024,14:00,14354601,,GotSport,Soccer,U-14,VOORHEES SA THUNDER 2010,EAST GREENWICH SA EGSA CHARGERS 2010,VOORHEES-EASTERN HS,,
04/07/2024,14:00,14352912,,GotSport,Soccer,U-14,MAINLAND UNITED SA SHARKS 2010,CAPE EXPRESS CE 2010 BLUE CRUSH,,,
04/07/2024,14:00,14354071,,GotSport,Soccer,U-15,PENNSAUKEN YOUTH SOCCER CLUB STORM 2009,MAPLE SHADE BLUE FLAMES 2009,Pennsauken Community Recreation Facility,,
04/07/2024,14:00,14354958,,GotSport,Soccer,U-9,VINELAND AVENGERS 2015,PENNS GROVE LIGHTNING 2015,VINELAND SA,,
