Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
3/3/24,13:15,14352725,,GotSport,Soccer,U-9,CINNAMINSON SC RAPTORS 2015,CAPE EXPRESS CE SILVER STREAK 2015,CINNAMINSON SC - MEMORIAL,,
3/17/24,14:00,14352724,,GotSport,Soccer,U-9,UPPER TOWNSHIP SA SUPER SONICS 2015,CAPE EXPRESS CE SILVER STREAK 2015,UPPER TWP-Amanda's Field Complex,,
3/24/24,12:00,14353736,,GotSport,Soccer,U-13,HADDONFIELD SC RED 2011,CAPE EXPRESS SURGE 2011,HADDONFIELD - CROWS WOODS,,
3/3/24,12:00,14353732,,GotSport,Soccer,U-13,MOUNT LAUREL UNITED (MLU) FLASH 2011,CAPE EXPRESS SURGE 2011,MLU-TROTTERS,,
3/17/24,12:30,14353739,,GotSport,Soccer,U-13,UPPER TOWNSHIP SA TSUNAMIS 2011,CAPE EXPRESS SURGE 2011,UPPER TWP-Amanda's Field Complex,,
3/10/24,14:00,14353147,,GotSport,Soccer,U-12,HADDONFIELD SC RED 2012,CAPE EXPRESS WHITE CAPS 2012,HADDONFIELD - CROWS WOODS,,
3/17/24,14:00,14354117,,GotSport,Soccer,U-13,EGG HARBOR SC EAGLES WHITE 2012,CHERRY HILL FC 2011 JUNIORS BLACK,EGG HARBOR - BARGAINTOWN,,
3/3/24,12:30,14354109,,GotSport,Soccer,U-13,MANTUA TOWNSHIP SA UNION 2011,CHERRY HILL FC 2011 JUNIORS BLACK,MANTUA TWP,,
3/24/24,11:00,14354994,,GotSport,Soccer,U-13,CINNAMINSON SC STORM 2011,CHERRY HILL FC 2011/2012 JUNIOR WHITE,CINNAMINSON SC - MEMORIAL,,
3/10/24,14:00,14354969,,GotSport,Soccer,U-13,MOORESTOWN SC LIGHTNING 2011,CHERRY HILL FC 2011/2012 JUNIOR WHITE,MOORESTOWN - MEMORIAL FIELDS,,
3/3/24,15:30,14354987,,GotSport,Soccer,U-13,PALMYRA RIVERTON SC WARRIORS 2011,CHERRY HILL FC 2011/2012 JUNIOR WHITE,PAL-RIV - LEGION FIELD,,
3/17/24,15:45,14353919,,GotSport,Soccer,U-12,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION CRUSADERS 2012,CHERRY HILL FC 2012 JUNIORS BLACK,FRANKLIN TWP YOUTH COMPLEX,,
3/10/24,14:30,14352637,,GotSport,Soccer,U-11,WASHINGTON UNITED SOCCER CLUB WUSC 2013,CHERRY HILL FC 2013 DEVILS,WASHINGTON TWP-WASH LAKE PARK,,
3/17/24,14:30,14353370,,GotSport,Soccer,U-11,CHERRY HILL SC CHERRY HILL SC FORCE 2013,CHERRY HILL FC 2013 JUNIOR BLACK - RED HAWKS,CHSC - UPPER CHAPEL TURF,,
3/3/24,15:45,14353367,,GotSport,Soccer,U-11,HARRISON WOLFPACK 2013,CHERRY HILL FC 2013 JUNIOR BLACK - RED HAWKS,HARRISON - William Wilt Soccer Complex,,
3/17/24,14:30,14355056,,GotSport,Soccer,U-10,DEPTFORD UNITED 2014,CHERRY HILL FC 2014 BLACK STRIKERS,DEPTFORD SC,,
3/17/24,13:15,14354288,,GotSport,Soccer,U-11,CHERRY HILL SC CHERRY HILL SC UNITED 2014,CHERRY HILL FC 2014 RED - HAWKS,CHSC - UPPER CHAPEL TURF,,
3/24/24,12:00,14354315,,GotSport,Soccer,U-11,MAINLAND UNITED SA MUSTANGS 2013 B,CHERRY HILL FC 2014 RED - HAWKS,MAINLAND - MEMORIAL PARK,,
3/3/24,14:00,14354297,,GotSport,Soccer,U-11,TAR-KILL SOCCER CLUB TARKILL KNIGHTS 2013,CHERRY HILL FC 2014 RED - HAWKS,TARKILL-STERLING HS,,
3/17/24,14:00,14353402,,GotSport,Soccer,U-9,HADDONFIELD SC BLACK 2015 B,CHERRY HILL FC 2015 JUNIOR BLACK,HADDONFIELD - CROWS WOODS,,
3/17/24,13:30,14353227,,GotSport,Soccer,U-9,MARLTON SC CHIEFS ORANGE 2015,CHERRY HILL FC 2015 JUNIOR RED,MARLTON - MEMORIAL,,
3/8/24,18:00,14353217,,GotSport,Soccer,U-9,TBAA REVOLUTION 2015,CHERRY HILL FC 2015 JUNIOR RED,TBAA-VALLEY BROOK,,
3/3/24,14:45,14354884,,GotSport,Soccer,U-9,AUDUBON U9 BOYS 2015,CHERRY HILL FC 2015/2016 CHFC JUNIOR WHITE,AUDUBON - GREEN WAVE PARK,,
3/10/24,14:45,14354859,,GotSport,Soccer,U-9,BURLINGTON COUNTY SOCCER ACADEMY DEL-SIDE SC 2015B,CHERRY HILL FC 2015/2016 CHFC JUNIOR WHITE,BURLINGTON COUNTY SA - Delanco Field of Dreams,,
3/17/24,12:00,14354883,,GotSport,Soccer,U-9,BURLINGTON TOWNSHIP SOCCER PHOENIX 2015,CHERRY HILL FC 2015/2016 CHFC JUNIOR WHITE,BURLINGTON TWP - PINEWALD AVE,,
3/24/24,12:00,14354866,,GotSport,Soccer,U-9,MOUNT LAUREL UNITED (MLU) SHARKS 2015,CHERRY HILL FC 2015/2016 CHFC JUNIOR WHITE,MLU-TROTTERS,,
3/24/24,15:45,14353677,,GotSport,Soccer,U-8,EAST GREENWICH SA EGSA CHAOS 2016,CHERRY HILL FC 2016 JUNIOR RED,E GREENWICH - THOMPSON FAMILY PARK,,
3/3/24,14:00,14353670,,GotSport,Soccer,U-8,MANTUA TOWNSHIP SA MAMBAS 2016,CHERRY HILL FC 2016 JUNIOR RED,MANTUA TWP,,
3/17/24,14:15,14353681,,GotSport,Soccer,U-8,WASHINGTON UNITED BOYS 2016,CHERRY HILL FC 2016 JUNIOR RED,WASHINGTON TWP. - Levy Fields (Virtua),,
3/10/24,12:00,14352814,,GotSport,Soccer,U-13,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA BLACK MAMBAS 2011,CHERRY HILL FC AVENGERS 2011,SW-Locke Avenue Park,,
3/17/24,12:30,14353977,,GotSport,Soccer,U-15,TBAA STORM 2009,CHERRY HILL FC DRAGONS 2009,TBAA-VALLEY BROOK,,
3/10/24,12:00,14354432,,GotSport,Soccer,U-13,DEPTFORD BLAZE 2011,CHERRY HILL SC BLUE ARMY 2012,DEPTFORD SC,,
3/24/24,12:30,14354431,,GotSport,Soccer,U-13,MEDFORD SC RENEGADES 2011,CHERRY HILL SC BLUE ARMY 2012,MEDFORD - BENDE PARK,,
3/3/24,12:00,14354407,,GotSport,Soccer,U-13,MEDFORD STRIKERS 2011 BOYS,CHERRY HILL SC BLUE ARMY 2012,MEDFORD STRIKERS - ARK ROAD COMPLEX,,
3/10/24,12:30,14354429,,GotSport,Soccer,U-13,MEDFORD SC RENEGADES 2011,CHERRY HILL SC CHAOS 2011,MEDFORD - BENDE PARK,,
3/17/24,13:00,14352605,,GotSport,Soccer,U-8,MOORESTOWN SC THUNDER STRIKERS 2016,CHERRY HILL SC CHERRY HILL SC 72S (2016) - BOYS,MOORESTOWN - MEMORIAL FIELDS,,
3/3/24,14:00,14354136,,GotSport,Soccer,U-12,SOUTH HARRISON TOWNSHIP SOCCER CLUB STRIKERS 2012,CHERRY HILL SC CHERRY HILL SC BULL DOGS 2012,SOUTH HARRISON - STEWART,,
3/17/24,15:30,14354140,,GotSport,Soccer,U-12,WATERFORD ATHLETIC ASSN WINGS 2012,CHERRY HILL SC CHERRY HILL SC BULL DOGS 2012,WATERFORD TWP-LOUDEN FIRE HALL/THERMOCOOL,,
3/10/24,15:45,14354256,,GotSport,Soccer,U-12,CINNAMINSON SC SKULLS 2012,CHERRY HILL SC CHERRY HILL SC BULLS (2012) - BOYS,CINNAMINSON SC - MEMORIAL,,
3/24/24,14:00,14354279,,GotSport,Soccer,U-12,LOGAN FUSION 2012,CHERRY HILL SC CHERRY HILL SC BULLS (2012) - BOYS,LOGAN - TWP LINE,,
3/24/24,15:45,14354962,,GotSport,Soccer,U-9,PENNS GROVE LIGHTNING 2015,CHERRY HILL SC CHERRY HILL SC COMETS (2015) - BOYS,VOORHEES-Echelon Complex,,
3/17/24,12:00,14354944,,GotSport,Soccer,U-9,PITMAN SA WILDCATS 2015,CHERRY HILL SC CHERRY HILL SC COMETS (2015) - BOYS,TBA,,
3/10/24,14:00,14354940,,GotSport,Soccer,U-9,SENECA UNITED SC 2015 PARK RANGERS,CHERRY HILL SC CHERRY HILL SC COMETS (2015) - BOYS,SENECA - STONEY CREEK FIELDS,,
3/10/24,15:30,14353368,,GotSport,Soccer,U-11,HARRISON WOLFPACK 2013,CHERRY HILL SC CHERRY HILL SC FORCE 2013,HARRISON - William Wilt Soccer Complex,,
3/24/24,15:30,14353391,,GotSport,Soccer,U-11,WASHINGTON TWP SOCCER CLUB DAREDEVILS 2013,CHERRY HILL SC CHERRY HILL SC FORCE 2013,WASHINGTON TWP-WASH LAKE PARK,,
3/10/24,12:00,14355067,,GotSport,Soccer,U-10,CHERRY HILL FC 2014 BLACK STRIKERS,CHERRY HILL SC CHERRY HILL SC FORCE 2014,CHFC - DeCOU,,
3/17/24,12:00,14355076,,GotSport,Soccer,U-10,MONROE TOWNSHIP YS UNITED BOYS 2014 BLUE,CHERRY HILL SC CHERRY HILL SC FORCE 2014,MONROE TWP - CORKERY LANE,,
3/10/24,15:30,14353199,,GotSport,Soccer,U-13,GATEWAY UNITED SOCCER CLUB WILDCATS 2011,CHERRY HILL SC CHERRY HILL SC FUSION (2011) - BOYS,GATEWAY UTD. - WESTVILLE,,
3/17/24,15:45,14352981,,GotSport,Soccer,U-8,CINNAMINSON SC VIPERS 2016,CHERRY HILL SC CHERRY HILL SC THUNDER (2016) - BOYS,CINNAMINSON SC - MEMORIAL,,
3/24/24,15:30,14353004,,GotSport,Soccer,U-8,DELRAN FC UNION 2016,CHERRY HILL SC CHERRY HILL SC THUNDER (2016) - BOYS,DELRAN-DEUTSCH FIELD,,
3/3/24,14:00,14352977,,GotSport,Soccer,U-8,MOUNT LAUREL UNITED (MLU) GLADIATORS 2016,CHERRY HILL SC CHERRY HILL SC THUNDER (2016) - BOYS,MLU-TROTTERS,,
3/17/24,13:15,14353029,,GotSport,Soccer,U-10,CINNAMINSON SC CHARGERS 2014,CHERRY HILL SC CHERRY HILL SC UNION 2015,CINNAMINSON SC - MEMORIAL,,
3/24/24,14:00,14353054,,GotSport,Soccer,U-10,DELRAN FC SOCCER DELRAN FC KNIGHTS,CHERRY HILL SC CHERRY HILL SC UNION 2015,DELRAN-DEUTSCH FIELD,,
3/3/24,12:30,14353048,,GotSport,Soccer,U-10,VOORHEES SA KNIGHTS 2014,CHERRY HILL SC CHERRY HILL SC UNION 2015,VOORHEES-Echelon Complex,,
3/24/24,15:30,14354287,,GotSport,Soccer,U-11,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION ENFORCERS 2013,CHERRY HILL SC CHERRY HILL SC UNITED 2014,FRANKLIN TWP YOUTH COMPLEX,,
3/10/24,15:45,14354301,,GotSport,Soccer,U-11,MAINLAND UNITED SA MUSTANGS 2013 B,CHERRY HILL SC CHERRY HILL SC UNITED 2014,MAINLAND - MEMORIAL PARK,,
3/3/24,15:30,14354300,,GotSport,Soccer,U-11,UPPER TOWNSHIP SA CYCLONES 2013,CHERRY HILL SC CHERRY HILL SC UNITED 2014,UPPER TWP-Amanda's Field Complex,,
3/17/24,14:00,14354469,,GotSport,Soccer,U-9,HIGHLAND YOUTH SOCCER CLUB FIRE 2015,CHERRY HILL SC CHERRY HILL SC WARRIORS 2015,HIGHLAND - GLOUCESTER TWP PARK,,
3/3/24,12:00,14354475,,GotSport,Soccer,U-9,VOORHEES SA COBRAS 2015,CHERRY HILL SC CHERRY HILL SC WARRIORS 2015,VOORHEES-Echelon Complex,,
3/17/24,11:00,14352788,,GotSport,Soccer,U-15,CINNAMINSON SC WILDCATS 2009,CHERRY HILL SC FORCE 2009,CINNAMINSON SC - MEMORIAL,,
3/3/24,14:00,14352783,,GotSport,Soccer,U-15,NORTHERN BURLINGTON SA BULLDOGS 2009,CHERRY HILL SC FORCE 2009,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,,
3/17/24,15:30,14354790,,GotSport,Soccer,U-13,BURLINGTON TOWNSHIP SOCCER REBELS 2011,CHERRY HILL SC ROYALS 2012,BURLINGTON TWP - PINEWALD AVE,,
3/24/24,14:00,14354788,,GotSport,Soccer,U-13,MEDFORD SC COLUMBIA 2011,CHERRY HILL SC ROYALS 2012,MEDFORD - BENDE PARK,,
3/3/24,14:00,14354766,,GotSport,Soccer,U-13,MONROE TOWNSHIP YS UNITED BOYS 2011 BLUE,CHERRY HILL SC ROYALS 2012,MONROE TWP - CORKERY LANE,,
3/10/24,12:30,14352864,,GotSport,Soccer,U-11,HADDONFIELD SC RED 2013,CHERRY HILL SC THUNDER 2013,HADDONFIELD - CROWS WOODS,,
3/24/24,12:00,14352884,,GotSport,Soccer,U-11,MEDFORD SC BLUE DEVILS 2013,CHERRY HILL SC THUNDER 2013,MEDFORD - BENDE PARK,,
3/24/24,12:30,14352911,,GotSport,Soccer,U-14,CAPE EXPRESS CE 2010 BLUE CRUSH,CHERRY HILL SC THUNDERBOLTS 2010,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
3/3/24,12:00,14352915,,GotSport,Soccer,U-14,MARLTON SC CHIEFS WHITE 2010,CHERRY HILL SC THUNDERBOLTS 2010,MARLTON - MEMORIAL,,
3/10/24,14:00,14352893,,GotSport,Soccer,U-14,WASHINGTON TWP SOCCER CLUB RENEGADES 2010,CHERRY HILL SC THUNDERBOLTS 2010,WASHINGTON TWP-WASH LAKE PARK,,
3/3/24,14:00,14355087,,GotSport,Soccer,U-10,COLLINGSWOOD TRAVEL SOCCER CLUB VENOM COSC 2014,CINNAMINSON SC AVENGERS 2014,COSC- Oaklyn Public School,,
