Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
08/22/2024,18:00,17058566,,GotSport,Soccer,U-10,BERLIN SOCCER CLUB BERSERKERS 2015,MONROE TOWNSHIP YS UNITED BLUE 2015,BERLIN SC - FRANKLIN FIELDS,,
09/08/2024,11:00,16795649,,GotSport,Soccer,U-13,LOGAN FUSION 2012,HADDON TWP WHITE HAWKS 2012,LOGAN - TWP LINE,,
09/08/2024,11:00,16795769,,GotSport,Soccer,U-13,CINNAMINSON SC SKULLS 2012,PENNSAUKEN YOUTH SOCCER CLUB OUTLAWS 2012,CINNAMINSON SC - MEMORIAL,,
09/08/2024,11:00,16795724,,GotSport,Soccer,U-11,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA LIGHTNING 2014,HIGHLAND YOUTH SOCCER CLUB THUNDER 2014,SW-Locke Avenue Park,,
09/08/2024,11:00,16796357,,GotSport,Soccer,U-13,MEDFORD SC DESTROYERS 2012,PITMAN SA JAGUARS 2012,MEDFORD - BENDE PARK,,
09/08/2024,11:00,16795709,,GotSport,Soccer,U-11,TBAA SYNDICATE 2014,VOORHEES SA LIGHTNING 2014,TBAA-VALLEY BROOK,,
09/08/2024,11:00,16795134,,GotSport,Soccer,U-15,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STORM 2010,HARRISON SC STORM 2010,FRANKLIN TWP YOUTH COMPLEX,,
09/08/2024,11:00,16796624,,GotSport,Soccer,U-14,HARRISON SC ARSENAL 2011,VINELAND SA STRIKERS 2011,HARRISON - William Wilt Soccer Complex,,
09/08/2024,11:00,16794842,,GotSport,Soccer,U-13,TAR-KILL SOCCER CLUB TARKILL LIVERPOOL 2012,PITTSGROVE SOCCER CLUB PSC WARRIORS '12,TARKILL-STERLING HS,,
09/08/2024,11:00,16794472,,GotSport,Soccer,U-12,MAPLE SHADE FORCE 2013,MAINLAND UNITED SA MUSTANGS WHITE 2013-14 B,MAPLE SHADE - TURF FIELD,,
09/08/2024,11:00,16795893,,GotSport,Soccer,U-16,MARLTON SC CHIEFS ORANGE 2009,DEPTFORD REBELS 2009,MARLTON - MEMORIAL,,
09/08/2024,11:00,16796131,,GotSport,Soccer,U-19,HIGHLAND YOUTH SOCCER CLUB GALAXY 2008,WASHINGTON TWP SOCCER CLUB GLADIATORS 2008,HIGHLAND - GLOUCESTER TWP PARK,,
09/08/2024,11:00,16795325,,GotSport,Soccer,U-10,MEDFORD SC WHITE 2015,MOORESTOWN SC DEVIL RAYS 2015,MEDFORD - BENDE PARK,,
09/08/2024,11:00,16794701,,GotSport,Soccer,U-12,PENNSAUKEN YOUTH SOCCER CLUB REBELS 2013,MOORESTOWN SC GOLDEN EAGLES 2013,Pennsauken Community Recreation Facility,,
09/08/2024,11:00,16795356,,GotSport,Soccer,U-10,AUDUBON SOCCER YOUTH BOYS 2015 - HAMMERS,BERLIN SOCCER CLUB BERSERKERS 2015,AUDUBON - GREEN WAVE PARK,,
09/08/2024,11:00,16796100,,GotSport,Soccer,U-19,MEDFORD SC ,HIGHLAND YOUTH SOCCER CLUB FUSION 2008,MARLTON - MEMORIAL,,
09/08/2024,12:00,16796168,,GotSport,Soccer,U-10,PALMYRA RIVERTON SC NATIONALS 2015,WASHINGTON TWP SOCCER CLUB RAPTORS 2015,,,
