Date,Time,Game ID,Custom Game ID,Partner,Sport,Level,Home Team,Away Team,Site,Subsite,BillTo
10/06/2024,11:00,16795573,,GotSport,Soccer,U-12,MARLTON SC CHIEFS WHITE 2013,MEDFORD SC MAYHEM 2013,MARLTON - MEMORIAL,,
10/06/2024,11:00,17563195,,GotSport,Soccer,U-11,VOORHEES SA LIGHTNING 2014,TBAA SYNDICATE 2014,VOORHEES-Echelon Complex,,
10/06/2024,11:00,16795925,,GotSport,Soccer,U-16,WINSLOW VIPERS 2009,DEPTFORD REBELS 2009,WINSLOW TWP - PETER VOLPA,,
10/06/2024,11:00,16794425,,GotSport,Soccer,U-11,MONROE TOWNSHIP YS UNITED BOYS BLUE 2014,MAINLAND UNITED SA MUSTANGS RED 2014 B,MONROE TWP - CORKERY LANE,,
10/06/2024,12:00,16794984,,GotSport,Soccer,U-12,WASHINGTON TWP SOCCER CLUB DAREDEVILS 2013,HARRISON WOLFPACK 2013,WASHINGTON TWP-WASH LAKE PARK,,
10/06/2024,12:00,16796245,,GotSport,Soccer,U-13,CHERRY HILL SC ROYALS 2012,HIGHLAND YOUTH SOCCER CLUB FORCE 2012,CHSC - CH WEST HS,,
10/06/2024,12:00,16794266,,GotSport,Soccer,U-12,DELRAN FC SOCCER DELRAN FC UNITED 2013,MEDFORD STRIKERS 2013 BOYS,,,
10/06/2024,12:00,16794782,,GotSport,Soccer,U-9,PITTSGROVE SOCCER CLUB PSC PRIME BLACK '16,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA HAVOC 2016,PITTSGROVE-GREEN BRANCH,,
10/06/2024,12:00,16794486,,GotSport,Soccer,U-10,CHERRY HILL SC CHERRY HILL SC WARRIORS 2015,EAST GREENWICH SA EGSA BLACK KNIGHTS 2015,CHSC - UPPER CHAPEL TURF,,
10/06/2024,12:00,16794464,,GotSport,Soccer,U-12,EAST GREENWICH SA EGSA MAYHEM 2013,MOORESTOWN SC THUNDER 2013,E GREENWICH - THOMPSON FAMILY PARK,,
10/06/2024,12:00,17415903,,GotSport,Soccer,U-16,NORTHERN BURLINGTON SA BULLDOGS 2009,TAR-KILL SOCCER CLUB TARKILL BLUE DEVILS 2009,NB- MANSFIELD TOWNSHIP ELEMENTARY SCHOOL,,
10/06/2024,12:00,16794376,,GotSport,Soccer,U-14,PENNS GROVE SC RAGE 2011,MAINLAND UNITED SA MUSTANGS WHITE 2011-12 B,PG-CP-PED- Carney's Point Rec Center,,
10/06/2024,12:00,16796801,,GotSport,Soccer,U-15,MILLVILLE VENOM 2010,MARLTON SC CHIEFS WHITE 2010,MILLVILLE SOCCER COMPLEX,,
10/06/2024,12:00,16795604,,GotSport,Soccer,U-12,MOORESTOWN SC DRAGONS 2013,HADDONFIELD SC WHITE 2013,MOORESTOWN - SALEM RD/PRYOR PARK,,
10/06/2024,12:00,16795911,,GotSport,Soccer,U-16,BURLINGTON TOWNSHIP SOCCER CELTIC 2010,MEDFORD STRIKERS 2009 BOYS,BURLINGTON TWP - PINEWALD AVE,,
10/06/2024,12:00,16795914,,GotSport,Soccer,U-16,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STRIKERS 2009,TBAA STORM 2009,FRANKLIN TWP YOUTH COMPLEX,,
10/06/2024,12:00,16795275,,GotSport,Soccer,U-12,WOODSTOWN PREDATORS 2013,WASHINGTON TWP SOCCER CLUB RAPTORS 2013,WOODSTOWN,,
10/06/2024,12:00,16795246,,GotSport,Soccer,U-15,MOUNT LAUREL UNITED (MLU) FORCE 2010,HIGHLAND YOUTH SOCCER CLUB RAPTORS 2010,MLU-TROTTERS,,
10/06/2024,12:00,16795217,,GotSport,Soccer,U-16,SJ FUTBOL CLUB RAPIDS 2009,HAMMONTON HEAT BOYS 2009,SJFC - UPPER DEERFIELD RECREATION COMPLEX,,
10/06/2024,12:00,16795366,,GotSport,Soccer,U-10,RANCOCAS VALLEY SC 2015 BOYS STEALTH,MAINLAND UNITED SA MUSTANGS BLACK 2015 B,Rancocas Valley-LUMBERTON MUNICIPAL,,
10/06/2024,12:00,16795216,,GotSport,Soccer,U-16,EAST GREENWICH SA EGSA THUNDER 2009,DEPTFORD AVENGERS 2009,E GREENWICH - THOMPSON FAMILY PARK,,
10/06/2024,12:00,16796118,,GotSport,Soccer,U-19,HIGHLAND YOUTH SOCCER CLUB FUSION 2008,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA SCORPIONS 2008,HIGHLAND - GLOUCESTER TWP PARK,,
10/06/2024,12:00,16795150,,GotSport,Soccer,U-15,WOODSTOWN WOLVERINES 2010,WINSLOW SLAYERS 2010,WOODSTOWN,,
10/06/2024,12:00,16796695,,GotSport,Soccer,U-9,MOORESTOWN SC UNITED 2016,CINNAMINSON SC LIGHTNING 2016,MOORESTOWN - MEMORIAL FIELDS,,
10/06/2024,12:00,16795679,,GotSport,Soccer,U-10,HADDONFIELD SC WHITE 2015 B,TAR-KILL SOCCER CLUB TARKILL WHITE 2015,HADDONFIELD - CROWS WOODS,,
10/06/2024,12:00,16797015,,GotSport,Soccer,U-8,HADDON TWP. WHITE HAWKS 2017,VOORHEES SA VENOM 2017,,,
10/06/2024,12:00,16795043,,GotSport,Soccer,U-12,CAPE EXPRESS AVENGERS 2013,SJ FUTBOL CLUB SJFC FLYERS ELITE 2014,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
10/06/2024,12:00,16795009,,GotSport,Soccer,U-10,DELRAN FC COBRAS 2015,BURLINGTON TOWNSHIP SOCCER THUNDER2015,,,
10/06/2024,12:15,16795875,,GotSport,Soccer,U-10,SENECA UNITED SC 2015 PARK RANGERS,EGG HARBOR SC EAGLES 2015 BLACK,SENECA - STONEY CREEK FIELDS,,
10/06/2024,12:15,16796596,,GotSport,Soccer,U-10,MAPLE SHADE WILD 2015,VINELAND AVENGERS 2015,MAPLE SHADE - TURF FIELD,,
10/06/2024,12:30,16796576,,GotSport,Soccer,U-8,LOGAN BOOM BLACK 2017,WASHINGTON TWP SOCCER CLUB WOLVES 2017,LOGAN - TWP LINE,,
10/06/2024,12:30,16795785,,GotSport,Soccer,U-13,MANTUA TOWNSHIP SA FURY 2012,COLLINGSWOOD OAKLYN SOCCER CLUB ROVERS 2013,MANTUA TWP,,
10/06/2024,12:30,16795784,,GotSport,Soccer,U-13,HADDONFIELD BLACK 2012,WEST DEPTFORD SC UNION 2012,HADDONFIELD - CROWS WOODS,,
10/06/2024,12:30,16794384,,GotSport,Soccer,U-14,PITMAN SA PUMAS 2011,WASHINGTON TWP SOCCER CLUB CHAOS 11/12,PITMAN - ALCYON LAKE,,
10/06/2024,12:30,16796534,,GotSport,Soccer,U-11,HADDONFIELD SC BLACK 2014,EAST GREENWICH SA EGSA STARS 2014,HADDONFIELD - CROWS WOODS,,
10/06/2024,12:30,16794407,,GotSport,Soccer,U-11,VOORHEES SA KNIGHTS 2014,UPPER TOWNSHIP SA HURRICANES GREEN 2014,VOORHEES-Echelon Complex,,
10/06/2024,12:30,16796533,,GotSport,Soccer,U-11,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION KNIGHTS 2014,NORTHERN BURLINGTON JACKALS 2015,FRANKLIN TWP YOUTH COMPLEX,,
10/06/2024,12:30,16796523,,GotSport,Soccer,U-8,WEST DEPTFORD SC DRAGONS 2017,MOORESTOWN SC PYTHONS 2017,W DEPTFORD-WD PARK,,
10/06/2024,12:30,16794495,,GotSport,Soccer,U-10,MOUNT LAUREL UNITED (MLU) MLU KNIGHTS 2015,MEDFORD STRIKERS 2015 BOYS,,,
10/06/2024,12:30,16794530,,GotSport,Soccer,U-12,TAR-KILL SOCCER CLUB TARKILL KNIGHTS 2013,UPPER TOWNSHIP SA CYCLONES 2013,TARKILL-STERLING HS,,
10/06/2024,12:30,16794531,,GotSport,Soccer,U-12,MAINLAND UNITED SA MUSTANGS RED 2013 B,HIGHLAND YOUTH SOCCER CLUB FURY 2013,MAINLAND - MEMORIAL PARK,,
10/06/2024,12:30,16796483,,GotSport,Soccer,U-8,EGG HARBOR SC EAGLES 2017,HARRISON HURRICANES 2017,,,
10/06/2024,12:30,16794354,,GotSport,Soccer,U-14,EGG HARBOR SC EAGLES 2011/2012 BLACK,MONROE TOWNSHIP YS UNITED 2012,,,
10/06/2024,12:30,16794616,,GotSport,Soccer,U-14,BORDENTOWN FC RENEGADES 2011,MEDFORD SC RENEGADES 2011,BORDENTOWN - FRIENDSHIP FIELDS,,
10/06/2024,12:30,16794628,,GotSport,Soccer,U-14,CAPE EXPRESS SURGE 2011,DEPTFORD TORNADOES 2011,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
10/06/2024,12:30,16794642,,GotSport,Soccer,U-14,MONROE TOWNSHIP YS UNITED BOYS BLUE 2011,TBAA TITANS 2011,MONROE TWP - CORKERY LANE,,
10/06/2024,12:30,16794698,,GotSport,Soccer,U-12,PENNSAUKEN YOUTH SOCCER CLUB REBELS 2013,MEDFORD SC BLUE DEVILS 2013,Pennsauken Community Recreation Facility,,
10/06/2024,12:30,16796397,,GotSport,Soccer,U-14,WOODBURY SOCCER CLUB WOODBURY ARMORY 2011,CHERRY HILL FC JUNIOR WHITE 2011/12,WOODBURY,,
10/06/2024,12:30,16794717,,GotSport,Soccer,U-12,PITTSGROVE SOCCER CLUB PSC REVOLUTION '13,HADDON HEIGHTS SC YOUNG BOYS 2013,PITTSGROVE-GREEN BRANCH,,
10/06/2024,12:30,16796341,,GotSport,Soccer,U-13,VINELAND SA JERSEY BOYZ 2012,UPPER TOWNSHIP SA FORCE GREEN 2012,VINELAND SA,,
10/06/2024,12:30,16794345,,GotSport,Soccer,U-14,CHERRY HILL FC 2011 JUNIORS BLACK,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA RED FLAMES 2011,CHFC - DeCOU,,
10/06/2024,12:30,16796327,,GotSport,Soccer,U-13,LOGAN FORCE 2012,RANCOCAS VALLEY SC BOYS 2012 - AVENGERS,LOGAN - TWP LINE,,
10/06/2024,12:30,16794857,,GotSport,Soccer,U-13,TAR-KILL SOCCER CLUB TARKILL LIVERPOOL 2012,GATEWAY UNITED SOCCER CLUB STINGRAYS 2012,TARKILL-STERLING HS,,
10/06/2024,12:30,16794912,,GotSport,Soccer,U-11,MANTUA TOWNSHIP SA ELITE 2014,CHERRY HILL SC CHERRY HILL SC UNITED 2014,MANTUA TWP,,
10/06/2024,12:30,16796269,,GotSport,Soccer,U-12,BURLINGTON TOWNSHIP SOCCER STRIKERS 2013,HAMMONTON HEAT BOYS 2013,BURLINGTON TWP - PINEWALD AVE,,
10/06/2024,12:30,16794954,,GotSport,Soccer,U-9,CINNAMINSON SC VIPERS 2016,MOUNT LAUREL UNITED (MLU) GLADIATORS 2016,CINNAMINSON SC - MEMORIAL,,
10/06/2024,12:30,16796246,,GotSport,Soccer,U-13,VOORHEES SA FORCE 2012,VINELAND SA FURY 2012,VOORHEES-EASTERN HS,,
10/06/2024,12:30,16796778,,GotSport,Soccer,U-9,HARRISON HORNETS 2016,ATLANTIC UNITED PREMIER BLACK 2016 B,HARRISON - William Wilt Soccer Complex,,
10/06/2024,12:30,16796010,,GotSport,Soccer,U-11,NORTHERN BURLINGTON BLUE DEVILS 2014,LOGAN CHARGE BLACK 2014,NB Georgetown Park,,
10/06/2024,12:30,16795046,,GotSport,Soccer,U-12,CINNAMINSON SC THUNDERBIRDS 2013,MOUNT LAUREL UNITED (MLU) LIGHTNING 2014,CINNAMINSON SC - MEMORIAL,,
10/06/2024,12:30,16796972,,GotSport,Soccer,U-12,BERLIN SOCCER CLUB BULLDOGS 2013,MARLTON SC CHIEFS BLACK 2013,BERLIN SC - FRANKLIN FIELDS,,
10/06/2024,12:30,16795057,,GotSport,Soccer,U-12,MARLTON SC CHIEFS ORANGE 2014,EGG HARBOR SC EAGLES WHITE 2013,MARLTON - MEMORIAL,,
10/06/2024,12:30,16795088,,GotSport,Soccer,U-10,HADDON HEIGHTS SC CHEETAHS 2015,UPPER TOWNSHIP SA SUPER SONICS 2015,HADD HGTS - DEVON,,
10/06/2024,12:30,16796143,,GotSport,Soccer,U-8,GATEWAY UNITED SOCCER CLUB GUSC B2017,CHERRY HILL SC CHERRY HILL SC COBRAS (2017) - BOYS,GATEWAY UTD. - LANGSTON FIELD,,
10/06/2024,12:30,16796151,,GotSport,Soccer,U-8,AUDUBON U8 BOYS 2017 TEAM 1,HADDONFIELD SC FIRE 2017,AUDUBON - GREEN WAVE PARK,,
10/06/2024,12:30,16796145,,GotSport,Soccer,U-8,MEDFORD SC 2017B WHITE,WASHINGTON TWP SOCCER CLUB REBELS 2017,MEDFORD - BENDE PARK,,
10/06/2024,12:30,16794282,,GotSport,Soccer,U-12,VINELAND SA UNITED 2013,HARRISON SC LIGHTNING 2013,VINELAND SA,,
10/06/2024,12:30,16795161,,GotSport,Soccer,U-15,HARRISON SC STORM 2010,AUDUBON SOCCER YOUTH UNITED 2010,HARRISON - William Wilt Soccer Complex,,
10/06/2024,12:30,16795624,,GotSport,Soccer,U-12,PALMYRA RIVERTON SC HURRICANES 2013,PENNSVILLE EAGLES 2013,,,
10/06/2024,12:30,16796023,,GotSport,Soccer,U-11,HARRISON WAVE 2014,BURLINGTON TOWNSHIP SOCCER DYNAMITE 2014,HARRISON - William Wilt Soccer Complex,,
10/06/2024,12:30,16795344,,GotSport,Soccer,U-10,MOORESTOWN SC DEVIL RAYS 2015,UPPER TOWNSHIP SA COMETS GREEN 2015,MOORESTOWN - MEMORIAL FIELDS,,
10/06/2024,12:30,16795358,,GotSport,Soccer,U-10,CINNAMINSON SC RAPTORS 2015,AUDUBON SOCCER YOUTH BOYS 2015 - HAMMERS,CINNAMINSON SC - MEMORIAL,,
10/06/2024,12:30,16795952,,GotSport,Soccer,U-11,DEPTFORD RENEGADES 2014,VOORHEES SA VIPERS 2015,DEPTFORD SC,,
10/06/2024,12:30,16795499,,GotSport,Soccer,U-14,MOORESTOWN SC BLACK KNIGHTS 2011,LOGAN BLAZE 2011,MOORESTOWN - MEMORIAL FIELDS,,
10/06/2024,12:30,16795520,,GotSport,Soccer,U-9,WASHINGTON TWP SOCCER CLUB THUNDER 2016,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA VENOM 2016,WASHINGTON TWP. - Levy Fields (Virtua),,
10/06/2024,12:30,16797013,,GotSport,Soccer,U-8,BORDENTOWN FC REVOLUTION 2017,MOUNT LAUREL UNITED (MLU) BOYS TEAM 2 2017,BORDENTOWN - FRIENDSHIP FIELDS,,
10/06/2024,12:30,16795858,,GotSport,Soccer,U-12,WEST DEPTFORD WIZARDS 2013,SJ FUTBOL CLUB SOUNDERS 2013,W DEPTFORD-WD PARK,,
10/06/2024,12:40,16796647,,GotSport,Soccer,U-14,CINNAMINSON SC STORM 2011,DELRAN FC BLAST 2011,CINNAMINSON SC - MEMORIAL,,
10/06/2024,12:40,16795987,,GotSport,Soccer,U-13,SWEDESBORO WOOLWICH SOCCER ASSOC. SWSA SHARKS 2012,AUDUBON SOCCER YOUTH BALLERS 2012,SW-Locke Avenue Park,,
10/06/2024,12:45,16796198,,GotSport,Soccer,U-15,MEDFORD SC MAD DOGS WHITE 2010,BORDENTOWN FC PANTHERS 2010,MEDFORD - BENDE PARK,,
10/06/2024,12:45,16794643,,GotSport,Soccer,U-14,WINSLOW WILDCATS 2011,GATEWAY UNITED SOCCER CLUB WILDCATS 2011,WINSLOW TWP - PETER VOLPA,,
10/06/2024,13:00,16795891,,GotSport,Soccer,U-10,DEPTFORD THUNDER 2015,ATLANTIC UNITED PREMIER FIRE 2015 B,DEPTFORD SC,,
10/06/2024,13:00,16796666,,GotSport,Soccer,U-9,MILLVILLE THUNDER 2016,VOORHEES SA TITANS 2016,MILLVILLE SOCCER COMPLEX,,
10/06/2024,13:15,16794781,,GotSport,Soccer,U-9,DELRAN FC SOCCER SHARKS 2016,MEDFORD SC COLUMBIA 2016,,,
10/06/2024,13:15,16797007,,GotSport,Soccer,U-11,MOORESTOWN SC GUARDIANS 2014,HAMMONTON HEAT BOYS 2014,MOORESTOWN - SALEM RD/PRYOR PARK,,
10/06/2024,13:15,16794556,,GotSport,Soccer,U-9,EAST GREENWICH SA EGSA LIONS 2016,SENECA UNITED SC 2016 EAGLES,E GREENWICH - THOMPSON FAMILY PARK,,
10/06/2024,13:15,16795406,,GotSport,Soccer,U-11,CAPE EXPRESS CE ENGINEERS 2014,MARLTON SC CHIEFS WHITE 2014,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
10/06/2024,13:15,16795417,,GotSport,Soccer,U-12,WOODSTOWN WOLVERINES 2013,HADDONFIELD SC BLACK 2013,WOODSTOWN,,
10/06/2024,13:15,16794565,,GotSport,Soccer,U-9,CHERRY HILL SC CHERRY HILL SC 72S (2016) - BOYS,COLLINGSWOOD OAKLYN SOCCER CLUB SPARTANS 2016,CHSC - UPPER CHAPEL TURF,,
10/06/2024,13:15,16796436,,GotSport,Soccer,U-9,MOORESTOWN SC DRAGONS 2016,CINNAMINSON SC CHAOS 2016,MOORESTOWN - MEMORIAL FIELDS,,
10/06/2024,13:15,16794413,,GotSport,Soccer,U-11,DELRAN FC SOCCER DELRAN FC KNIGHTS 2014,MEDFORD STRIKERS 2014 BOYS,,,
10/06/2024,13:15,16794898,,GotSport,Soccer,U-9,PITTSGROVE SOCCER CLUB PSC PRIME WHITE '16,LOGAN SUPERNOVA 2016,PITTSGROVE-GREEN BRANCH,,
10/06/2024,13:15,16796725,,GotSport,Soccer,U-8,HADDON TWP. RED HAWKS 2017,HADDONFIELD SC THUNDER 2017,,,
10/06/2024,13:15,16796700,,GotSport,Soccer,U-9,RANCOCAS VALLEY SC 2016 BOYS PREMIER,CHERRY HILL SC CHERRY HILL SC THUNDER (2016) - BOYS,Rancocas Valley-LUMBERTON MUNICIPAL,,
10/06/2024,13:15,16794485,,GotSport,Soccer,U-10,HADDONFIELD SC RED 2015 B,WASHINGTON UNITED SOCCER CLUB WUSC 2015 BOYS,HADDONFIELD - CROWS WOODS,,
10/06/2024,13:30,16794333,,GotSport,Soccer,U-10,COHANSEY SC DYNAMO 2015,WEST DEPTFORD SC COBRAS 2016,Cohansey - Cumberland County Tech School,,
10/06/2024,13:30,16796500,,GotSport,Soccer,U-8,MAPLE SHADE CHAOS 2017,NORTHERN BURLINGTON FORCE 2017,MAPLE SHADE - TURF FIELD,,
10/06/2024,13:30,16796779,,GotSport,Soccer,U-9,SENECA UNITED SC 2016 RAPTORS,CHERRY HILL FC 2016 JUNIOR BLACK,SENECA - STONEY CREEK FIELDS,,
10/06/2024,13:30,16794439,,GotSport,Soccer,U-11,WASHINGTON TWP SOCCER CLUB TERROR 2014,MARLTON SC CHIEFS ORANGE 2015,WASHINGTON TWP-WASH LAKE PARK,,
10/06/2024,13:30,16796295,,GotSport,Soccer,U-15,CHERRY HILL SC CHERRY HILL SC THUNDERBOLTS (2010-2011),EAST GREENWICH SA EGSA CHARGERS 2010,CHSC - CH WEST HS,,
10/06/2024,13:40,16795260,,GotSport,Soccer,U-15,SJ FUTBOL CLUB WOLVES 2010,VOORHEES SA WARRIORS 2010,SJFC - UPPER DEERFIELD RECREATION COMPLEX,,
10/06/2024,13:45,16796868,,GotSport,Soccer,U-13,MOUNT LAUREL UNITED (MLU) IMPACT 2012,WASHINGTON TWP SOCCER CLUB PREDATORS 2012,MLU-TROTTERS,,
10/06/2024,13:45,16795149,,GotSport,Soccer,U-15,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION STORM 2010,PALMYRA RIVERTON SC UNION 2010,FRANKLIN TWP YOUTH COMPLEX,,
10/06/2024,13:45,16796117,,GotSport,Soccer,U-19,HIGHLAND YOUTH SOCCER CLUB HURRICANES 2008,WASHINGTON TWP SOCCER CLUB GLADIATORS 2008,HIGHLAND - GLOUCESTER TWP PARK,,
10/06/2024,13:45,16795010,,GotSport,Soccer,U-10,CHERRY HILL FC 2015 JUNIOR BLACK,HADDONFIELD SC BLACK 2015 B,CHFC - DeCOU,,
10/06/2024,13:45,16796255,,GotSport,Soccer,U-13,BURLINGTON TOWNSHIP SOCCER DRAGONS 2012,ATLANTIC UNITED PREMIER KICKERS 2013 B EDP,BURLINGTON TWP - PINEWALD AVE,,
10/06/2024,13:45,16796832,,GotSport,Soccer,U-13,WOODSTOWN THUNDER 2012,MARLTON SC CHIEFS BLACK 2012,WOODSTOWN,,
10/06/2024,14:00,16796181,,GotSport,Soccer,U-10,WASHINGTON TWP SOCCER CLUB RAPTORS 2015,WOODSTOWN WILD 2015,WASHINGTON TWP. - Levy Fields (Virtua),,
10/06/2024,14:00,16795019,,GotSport,Soccer,U-10,CINNAMINSON SC RED DEVILS 2015,MARLTON SC CHIEFS WHITE 2015,CINNAMINSON SC - MEMORIAL,,
10/06/2024,14:00,16796394,,GotSport,Soccer,U-14,HADDONFIELD SC WHITE 2011,RANCOCAS VALLEY SC BOYS 2011 UNITED,HADDONFIELD - CROWS WOODS,,
10/06/2024,14:00,16794723,,GotSport,Soccer,U-9,PALMYRA RIVERTON SC NEW U9B - 2016,NORTHERN BURLINGTON BOOM 2016,,,
10/06/2024,14:00,16795760,,GotSport,Soccer,U-9,BORDENTOWN FC REVOLUTION 2016,CAPE EXPRESS CE NOR'EASTERS 2016,BORDENTOWN - FRIENDSHIP FIELDS,,
10/06/2024,14:00,16795522,,GotSport,Soccer,U-9,MEDFORD SC GOLD 2016,HIGHLAND YOUTH SOCCER CLUB HAVOK 2016,MEDFORD - BENDE PARK,,
10/06/2024,14:00,16796373,,GotSport,Soccer,U-13,CAPE EXPRESS WHITE CAPS 2012,SENECA UNITED SC 2012 PRIDE,CAPE EX SOCCER COMPLEX At Ockie Wisting,,
10/06/2024,14:00,16796936,,GotSport,Soccer,U-11,TBAA REVOLUTION 2014,WOODSTOWN WOLVERINES 2014,TBAA-VALLEY BROOK,,
10/06/2024,14:00,16796991,,GotSport,Soccer,U-11,PITTSGROVE SOCCER CLUB PSC MAVERICKS '14,MOUNT LAUREL UNITED (MLU) COBRAS 2014,PITTSGROVE-GREEN BRANCH,,
10/06/2024,14:00,16796353,,GotSport,Soccer,U-13,PITMAN SA JAGUARS 2012,DEPTFORD THUNDER 2012,PITMAN - ALCYON LAKE,,
10/06/2024,14:00,16795447,,GotSport,Soccer,U-11,WEST DEPTFORD SC EAGLES 2014,COLLINGSWOOD OAKLYN SOCCER CLUB OUTLAWS 2014,W DEPTFORD-WD PARK,,
10/06/2024,14:00,16794751,,GotSport,Soccer,U-9,AUDUBON 2016 BOYS,PENNS GROVE SC DRAGONS 2016,AUDUBON - GREEN WAVE PARK,,
10/06/2024,14:00,16796630,,GotSport,Soccer,U-14,VINELAND SA STRIKERS 2011,WASHINGTON TWP SOCCER CLUB REGULATORS 2011,VINELAND SA,,
10/06/2024,14:00,16794760,,GotSport,Soccer,U-9,CINNAMINSON SC TITANS 2016,HIGHLAND YOUTH SOCCER CLUB MAYHEM 2016,CINNAMINSON SC - MEMORIAL,,
10/06/2024,14:00,16795623,,GotSport,Soccer,U-12,BARRINGTON SC REVOLUTION 2013,MOUNT LAUREL UNITED (MLU) GALAXY 2013,TBA,,
10/06/2024,14:00,16794772,,GotSport,Soccer,U-9,GATEWAY UNITED SOCCER CLUB 2016 GUSC THUNDER,MOORESTOWN SC WARRIORS 2016,GATEWAY UTD. - LANGSTON FIELD,,
10/06/2024,14:00,16795840,,GotSport,Soccer,U-12,HADDONFIELD SC RED 2013,EGG HARBOR SC EAGLES 2013 BLACK,HADDONFIELD - CROWS WOODS,,
10/06/2024,14:00,16796045,,GotSport,Soccer,U-10,MOUNT LAUREL UNITED (MLU) MLU WOLFPACK 2015,MEDFORD SC COLUMBIA 2015,,,
10/06/2024,14:00,16794340,,GotSport,Soccer,U-10,HARRISON BLUE ARSENAL 2015,AUDUBON BOYS 2015,HARRISON - William Wilt Soccer Complex,,
10/06/2024,14:00,16796831,,GotSport,Soccer,U-13,BERLIN SOCCER CLUB BALL BREAKERS 2012,CHERRY HILL SC CHERRY HILL SC BULL DOGS 2012,BERLIN SC - FRANKLIN FIELDS,,
10/06/2024,14:00,16794882,,GotSport,Soccer,U-9,FRANKLIN TOWNSHIP YOUTH SOCCER ASSOCIATION UNITED 2016,PITMAN SA BOBCATS 2016,FRANKLIN TWP YOUTH COMPLEX,,
10/06/2024,14:00,16795827,,GotSport,Soccer,U-14,VOORHEES SA ATTACK 2011,CINNAMINSON SC VIPERS 2011,VOORHEES-EASTERN HS,,
10/06/2024,14:00,16796937,,GotSport,Soccer,U-11,WATERFORD ATHLETIC ASSN WINGS 2014,EAST GREENWICH SA EGSA EAGLES 2014,WATERFORD SC-RITTER FIELD,,
10/06/2024,14:00,16794447,,GotSport,Soccer,U-11,DEPTFORD UNITED 2014,HADDONFIELD SC RED 2014 B,DEPTFORD SC,,
