GameID,Date,Time,Status,SiteName,SubSiteName,BillToName,SportName,LevelName,HomeTeams,AwayTeams,Officials
"18814493","3/9/2025","2:30 PM","Normal","Egg Harbor Twp HS","Field 5 (7 v 7)","","Soccer","U-9","EGG HARBOR SC EAGLES 2016 BLACK","PITMAN SA BOBCATS 2016",
"18771992","3/9/2025","3:45 PM","Normal","Egg Harbor Twp HS","Field 5 (7 v 7)","","Soccer","U-10","EGG HARBOR SC EAGLES 2015 WHITE","HIGHLAND YOUTH SOCCER CLUB LIGHTNING 2015",
"18752604","3/9/2025","12:00 PM","Normal","FRANKLIN TWP YOUTH COMPLEX","F1","","Soccer","U-15","FTYSA STORM 2010","EAST GREENWICH SA EGSA CHARGERS 2010",
"18754960","3/9/2025","1:45 PM","Normal","FRANKLIN TWP YOUTH COMPLEX","F1","","Soccer","U-13","FTYSA CRUSADERS 2012","SWSA CYCLONES 2012/2013",
"18821144","3/9/2025","12:30 PM","Normal","FRANKLIN TWP YOUTH COMPLEX","S9","","Soccer","U-12","FTYSA ENFORCERS 2013","UPPER TOWNSHIP SA CYCLONES 2013",
"18701087","3/9/2025","2:00 PM","Normal","FRANKLIN TWP YOUTH COMPLEX","S9","","Soccer","U-11","FTYSA STORM 2014","CAPE EXPRESS CE ENGINEERS 2014",
"18754803","3/9/2025","3:30 PM","Normal","FRANKLIN TWP YOUTH COMPLEX","S9","","Soccer","U-11","FTYSA KNIGHTS 2014","HAMILTON ELITE FC PREMIER 2015B",
"18792464","3/9/2025","12:30 PM","Normal","GATEWAY UTD. - LANGSTON FIELD","S7","","Soccer","U-8","GUSC GATORS B2017","HADDON TWP. WHITE HAWKS 2017",
"18783288","3/9/2025","2:00 PM","Normal","GATEWAY UTD. - LANGSTON FIELD","S7","","Soccer","U-9","GATEWAY UNITED SOCCER CLUB GUSC THUNDER B2016","SWSA HAVOC 2016",
"18783497","3/9/2025","3:30 PM","Normal","GATEWAY UTD. - LANGSTON FIELD","S7","","Soccer","U-9","GATEWAY UNITED SOCCER CLUB GUSC GATORS B2016/2017","LOGAN APOLLO 2016",
"18683031","3/9/2025","12:00 PM","Normal","GATEWAY UTD. - WESTVILLE","F1","","Soccer","U-19","GATEWAY UNITED SOCCER CLUB GUSC WARRIORS B2006","MAINLAND UNITED SA MUSTANGS 2009 B",
"18793227","3/9/2025","2:00 PM","Normal","GATEWAY UTD. - WESTVILLE","S9","","Soccer","U-11","GUSC GREYHOUNDS 2014","BURLINGTON TOWNSHIP SOCCER DYNAMITE 2014",
"18763788","3/9/2025","3:45 PM","Normal","HADDONFIELD - CROWS WOODS","F1","","Soccer","U-13","HADDONFIELD SC BLACK 2012","HIGHLAND YOUTH SOCCER CLUB MUSTANGS 2012",
"18759173","3/9/2025","12:00 PM","Normal","HADDONFIELD - CROWS WOODS","S7","","Soccer","U-10","HADDONFIELD SC BLACK 2015 B","MAINLAND UNITED SA MUSTANGS RED 2015 B",
"18758639","3/9/2025","1:15 PM","Normal","HADDONFIELD - CROWS WOODS","S7","","Soccer","U-8","HADDONFIELD SC THUNDER 2017","MAINLAND UNITED SA MUSTANGS RED 2017 B",
"18735657","3/9/2025","2:30 PM","Normal","HADDONFIELD - CROWS WOODS","S7","","Soccer","U-8","HADDONFIELD SC FIRE 2017","SWSA PANTHERS 2017",
"18720589","3/9/2025","3:45 PM","Normal","HADDONFIELD - CROWS WOODS","S7","","Soccer","U-9","HADDONFIELD SC RED 2016","DELRAN FC SOCCER SHARKS 2016",
"18747948","3/9/2025","12:00 PM","Normal","HADDONFIELD - CROWS WOODS","S9","","Soccer","U-11","HADDONFIELD SC BLACK 2014","WATERFORD ATHLETIC ASSN WINGS 2014",
"18793362","3/9/2025","1:15 PM","Normal","HADDONFIELD - CROWS WOODS","S9","","Soccer","U-12","HADDONFIELD SC BLACK 2013","MILLVILLE REBELS 2013",
"18743083","3/9/2025","2:30 PM","Normal","HADDONFIELD - CROWS WOODS","S9","","Soccer","U-12","HADDONFIELD SC RED 2013","HADDON HEIGHTS SC 2013 YOUNG BOYS",
"18819043","3/9/2025","1:15 PM","Normal","HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX","F1","","Soccer","U-14","HAMMONTON HEAT BOYS 2011","WASHINGTON TWP SOCCER CLUB CHAOS 11/12",
"18762669","3/9/2025","12:00 PM","Normal","HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX","S7","","Soccer","U-8","HAMMONTON HEAT BOYS 2017","HARRISON HURRICANES 2017",
"18755532","3/9/2025","2:45 PM","Normal","HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX","S9","","Soccer","U-11","HAMMONTON HEAT BOYS 2014","MANTUA TOWNSHIP SA OUTLAWS 2014",
"18755502","3/9/2025","4:00 PM","Normal","HAMMONTON - MOSS MILL RD PARK SOCCER COMPLEX","S9","","Soccer","U-12","HAMMONTON HEAT BOYS 2013","MEDFORD SC MAYHEM 2013",
"18720849","3/9/2025","12:00 PM","Normal","HARRISON - William Wilt Soccer Complex","F1","","Soccer","U-13","HARRISON SC STRIKERS 2012","TAR-KILL SOCCER CLUB TARKILL LIVERPOOL 2012",
"18770962","3/9/2025","1:30 PM","Normal","HARRISON - William Wilt Soccer Complex","F1","","Soccer","U-14","HARRISON SC ARSENAL 2011","MLU WARRIORS 2011",
"18822554","3/9/2025","3:00 PM","Normal","HARRISON - William Wilt Soccer Complex","S7","","Soccer","U-9","HARRISON HURRICANES 2016","HADDON HEIGHTS SC 2016 RUCKUS",
"18685415","3/9/2025","11:00 AM","Normal","HIGHLAND - GLOUCESTER TWP PARK","F1","","Soccer","U-19","HIGHLAND YOUTH SOCCER CLUB HURRICANES 2008","MAPLE SHADE AVENGERS 2007",
"18683030","3/9/2025","12:40 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","F1","","Soccer","U-19","HIGHLAND YOUTH SOCCER CLUB GALAXY 2008","HARRISON TITANS FvöTBOL ACADEMY",
"18683028","3/9/2025","2:20 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","F1","","Soccer","U-19","HIGHLAND YOUTH SOCCER CLUB FUSION","BORDENTOWN FC 2006",
"18685453","3/9/2025","4:00 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","F1","","Soccer","U-16","HIGHLAND YOUTH SOCCER CLUB BOYS 2009","NORTHERN BURLINGTON SA BULLDOGS 2009",
"18760718","3/9/2025","1:15 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","S7","","Soccer","U-9","HIGHLAND YOUTH SOCCER CLUB MAYHEM","HARRISON HORNETS 2016",
"18760208","3/9/2025","2:30 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","S7","","Soccer","U-8","HIGHLAND YOUTH SOCCER CLUB BOYS 2017","LOGAN BOOM 2017",
"18752454","3/9/2025","3:45 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","S7","","Soccer","U-9","HIGHLAND YOUTH SOCCER CLUB HAVOK 2016","MILLVILLE THUNDER 2016",
"18743082","3/9/2025","12:00 PM","Normal","HIGHLAND - GLOUCESTER TWP PARK","S9","","Soccer","U-12","HIGHLAND YOUTH SOCCER CLUB FURY 2013","HARRISON SC LIGHTNING 2013",
"18769264","3/9/2025","12:30 PM","Normal","LOGAN - TWP LINE","F1","","Soccer","U-13","LOGAN FORCE 2012","GATEWAY UNITED SOCCER CLUB GUSC STINGRAYS B2012",
"18770598","3/9/2025","2:00 PM","Normal","LOGAN - TWP LINE","S7","","Soccer","U-10","LOGAN ARMADA BLACK 2015","PENNSVILLE EAGLES GOLD 2015",
"18754802","3/9/2025","12:30 PM","Normal","LOGAN - TWP LINE","S9","","Soccer","U-11","LOGAN CHARGE BLUE 2014","WEST DEPTFORD SC AVALANCHE 2014",
"18772737","3/9/2025","2:15 PM","Normal","LOGAN - TWP LINE","S9","","Soccer","U-11","LOGAN CHARGE BLACK 2014","EAST GREENWICH SA EGSA STARS 2014",
"18793360","3/9/2025","3:45 PM","Normal","LOGAN - TWP LINE","S9","","Soccer","U-12","LOGAN FLASH 2013","COSC TITANS 2013",
"18720590","3/9/2025","3:30 PM","Normal","MAINLAND - MEMORIAL PARK","S7","","Soccer","U-9","MAINLAND UNITED SA MUSTANGS RED 2016 B","MLU REVOLUTION 2016",
"18687274","3/9/2025","12:30 PM","Normal","MAINLAND - MEMORIAL PARK","S9","","Soccer","U-12","MAINLAND UNITED SA MUSTANGS RED 2013 B","TAR-KILL SOCCER CLUB TARKILL KNIGHTS 2013",
"18999210","3/9/2025","2:00 PM","Normal","MAINLAND - MEMORIAL PARK","S9","","Soccer","U-12","MAINLAND UNITED SA MUSTANGS WHITE 2013-14 B","WINSLOW SHARKS",
"18793453","3/9/2025","2:00 PM","Normal","MAPLE SHADE - TURF FIELD","S1","","Soccer","U-9","MAPLE SHADE SHARKS 2016","AUDUBON 2016 BOYS",
"18748977","3/9/2025","3:30 PM","Normal","MAPLE SHADE - TURF FIELD","S1","","Soccer","U-8","MAPLE SHADE CHAOS 2017","WATERFORD ATHLETIC ASSN WINGS 2017",
"18818832","3/9/2025","12:00 PM","Normal","MARLTON - MEMORIAL","F1","","Soccer","U-15","MARLTON SC CHIEFS WHITE 2010","ATLANTIC UNITED PREMIER STRIKERS 2010/11 B",
"18815510","3/9/2025","1:45 PM","Normal","MARLTON - MEMORIAL","F1","","Soccer","U-13","MARLTON SC CHIEFS WHITE 2012","ATLANTIC UNITED PREMIER KICKERS 2013 B",
"18754959","3/9/2025","3:30 PM","Normal","MARLTON - MEMORIAL","F1","","Soccer","U-13","MARLTON SC CHIEFS BLACK 2012","CHERRY HILL SC COBRAS 2012",
"18700913","3/9/2025","11:00 AM","Normal","MARLTON - MEMORIAL","S7","","Soccer","U-9","MARLTON SC CHIEFS ORANGE 2016","HARRISON LEGENDS 2016",
"18791897","3/9/2025","12:15 PM","Normal","MARLTON - MEMORIAL","S7","","Soccer","U-10","MARLTON SC CHIEFS WHITE 2015","MAPLE SHADE WILD 2015",
"18814491","3/9/2025","1:30 PM","Normal","MARLTON - MEMORIAL","S7","","Soccer","U-9","MARLTON SC CHIEFS WHITE 2016","SENECA UNITED SC RAPTORS 2016",
"18687258","3/9/2025","11:00 AM","Normal","MARLTON - MEMORIAL","S9","","Soccer","U-12","MARLTON SC CHIEFS WHITE 2013","SJ FUTBOL CLUB SOUNDERS 2013",
"18772754","3/9/2025","12:15 PM","Normal","MARLTON - MEMORIAL","S9","","Soccer","U-11","MARLTON SC CHIEFS BLACK 2014","WEST DEPTFORD SC EAGLES 2014",
"18761427","3/9/2025","1:30 PM","Normal","MARLTON - MEMORIAL","S9","","Soccer","U-12","MARLTON SC CHIEFS ORANGE 2014","CAPE EXPRESS AVENGERS 2013",
"18687227","3/9/2025","2:45 PM","Normal","MARLTON - MEMORIAL","S9","","Soccer","U-12","MARLTON SC CHIEFS BLACK 2013","EAST GREENWICH SA EGSA PANTHERS 2013",
"18695950","3/9/2025","4:00 PM","Normal","MARLTON - MEMORIAL","S9","","Soccer","U-11","MARLTON SC CHIEFS WHITE 2014","MAINLAND UNITED SA MUSTANGS RED 2014 B",
"18770963","3/9/2025","11:00 AM","Normal","MEDFORD - BENDE PARK","F1","","Soccer","U-14","MEDFORD SC COLUMBIA 2011","NORTHERN BURLINGTON SA HOOLIGANS 2011",
"18754961","3/9/2025","12:30 PM","Normal","MEDFORD - BENDE PARK","F1","","Soccer","U-13","MEDFORD SC DESTROYERS 2012","NORTHERN BURLINGTON SA BLUES 2013",
"18734115","3/9/2025","2:00 PM","Normal","MEDFORD - BENDE PARK","F1","","Soccer","U-14","MEDFORD SC RENEGADES 2011","BORDENTOWN FC JAGUARS 2011",
"18685417","3/9/2025","3:30 PM","Normal","MEDFORD - BENDE PARK","F1","","Soccer","U-19","MEDFORD SC ","MILLVILLE PHANTOMS 2007",
"18755533","3/9/2025","3:30 PM","Normal","MEDFORD - BENDE PARK","S9","","Soccer","U-11","MEDFORD SC CAROLINA 2014","HADDON HEIGHTS SC 2014 MIGHTY TITANS",
"18750887","3/9/2025","12:00 PM","Normal","MEDFORD STRIKERS - ARK ROAD COMPLEX","F1","","Soccer","U-14","MEDFORD STRIKERS 2011 BOYS","HADDONFIELD SC RED 2011",
"18756981","3/9/2025","4:00 PM","Normal","MEDFORD STRIKERS - ARK ROAD COMPLEX","S7","","Soccer","U-10","MEDFORD STRIKERS 2015 BOYS","HADDON HEIGHTS SC 2015 CHEETAHS",
"18695949","3/9/2025","1:30 PM","Normal","MEDFORD STRIKERS - ARK ROAD COMPLEX","S9","","Soccer","U-11","MEDFORD STRIKERS 2014 BOYS","HADDONFIELD SC RED 2014 B",
"18756944","3/9/2025","2:45 PM","Normal","MEDFORD STRIKERS - ARK ROAD COMPLEX","S9","","Soccer","U-12","MEDFORD STRIKERS 2013 BOYS","MOORESTOWN SC GOLDEN EAGLES 2013",
"18755563","3/9/2025","12:00 PM","Normal","MLU-MARNE HWY","S7-1","","Soccer","U-10","MLU KNIGHTS 2015 BOYS","HADDONFIELD SC RED 2015 B",
"18700915","3/9/2025","1:15 PM","Normal","MLU-MARNE HWY","S7-1","","Soccer","U-9","MLU GLADIATORS 2016","MOORESTOWN SC UNITED 2016",
"18762655","3/9/2025","2:30 PM","Normal","MLU-MARNE HWY","S7-1","","Soccer","U-10","MLU WOLFPACK 2015","ATLANTIC UNITED PREMIER FIRE 2015 B",
"18792467","3/9/2025","3:45 PM","Normal","MLU-MARNE HWY","S7-1","","Soccer","U-8","MLU EAGLES 2017","CINNAMINSON SC RAIDERS 2017",
"18999212","3/9/2025","2:30 PM","Normal","MLU-TROTTERS","S9","","Soccer","U-12","MLU GALAXY 2013","WASHINGTON TWP SOCCER CLUB RAPTORS 2013",
"18755356","3/9/2025","3:45 PM","Normal","MLU-TROTTERS","S9","","Soccer","U-11","MLU COBRAS 2014","NORTHERN BURLINGTON BLUE DEVILS 2014",
"18753935","3/9/2025","12:30 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-8","MONROE TOWNSHIP YS 2017 MONROE UNITED","HARRISON UNITED 2017",
"18759175","3/9/2025","2:00 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-10","MONROE TOWNSHIP YS 2015 UNITED BLUE","BURLINGTON TOWNSHIP SOCCER THUNDER2015",
"18802326","3/9/2025","3:30 PM","Normal","MONROE TWP - CORKERY LANE","S7","","Soccer","U-9","MONROE UNITED 2016 BOYS","EAST GREENWICH SA EGSA CHAOS 2016",
"18743097","3/9/2025","12:00 PM","Normal","MONROE TWP - CORKERY LANE","S9","","Soccer","U-12","MONROE TOWNSHIP YS UNITED BOYS 2013 BLUE","MANTUA TOWNSHIP SA MTSA ELITE 2014",
"18761429","3/9/2025","1:15 PM","Normal","MONROE TWP - CORKERY LANE","S9","","Soccer","U-12","MONROE UNITED 2013","SJ FUTBOL CLUB FLYERS 2014",
"18755355","3/9/2025","2:30 PM","Normal","MONROE TWP - CORKERY LANE","S9","","Soccer","U-11","MONROE TOWNSHIP YS UNITED BOYS 2014 BLUE","HADDON TWP WHITE HAWKS 2015",
"18815452","3/9/2025","12:30 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","F1","","Soccer","U-14","MOORESTOWN SC BLACK KNIGHTS 2011","VINELAND SA STRIKERS 2011",
"18700899","3/9/2025","12:30 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-9","MOORESTOWN SC RENEGADES 2016","MEDFORD SC GOLD 2016",
"18760717","3/9/2025","2:00 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-9","MOORESTOWN SC WARRIORS 2016","HADDON TWP RED HAWKS 2016",
"18772707","3/9/2025","3:30 PM","Normal","MOORESTOWN - MEMORIAL FIELDS","S7","","Soccer","U-10","MOORESTOWN SC HORNETS 2015","EAST GREENWICH SA EGSA TIGERS 2015",
"18819042","3/9/2025","12:30 PM","Normal","PAL-RIV - LEGION FIELD 11v11","F1","","Soccer","U-14","PALMYRA RIVERTON SC WARRIORS 2011","HADDONFIELD SC WHITE 2011",
"18783558","3/9/2025","2:00 PM","Normal","PAL-RIV - LEGION FIELD 11v11","F1","","Soccer","U-13","PALMYRA RIVERTON SC YOUNGBLOODS 2013","HARRISON WILDCATS 2012",
"18818834","3/9/2025","3:30 PM","Normal","PAL-RIV - LEGION FIELD 11v11","F1","","Soccer","U-15","PALMYRA RIVERTON SC UNION 2010","MILLVILLE VENOM 2010",
"18762654","3/9/2025","2:30 PM","Normal","PAL-RIV CHARLES STREET SCHOOL Spring Season","S7","","Soccer","U-10","PALMYRA RIVERTON SC NATIONALS 2015","MANTUA TOWNSHIP SA FROGS 2015",
"18822553","3/9/2025","3:45 PM","Normal","PAL-RIV CHARLES STREET SCHOOL Spring Season","S7","","Soccer","U-9","PALMYRA RIVERTON SC LEGENDARY 2016","COSC WARRIORS 2016",
"18700812","3/9/2025","12:00 PM","Normal","PAL-RIV CHARLES STREET SCHOOL Spring Season","S9","","Soccer","U-12","PALMYRA RIVERTON SC HURRICANES 2013","MOORESTOWN SC DRAGONS 2013",
"18822488","3/9/2025","1:15 PM","Normal","PAL-RIV CHARLES STREET SCHOOL Spring Season","S9","","Soccer","U-11","PALMYRA RIVERTON SC TORNADOES 2014","DELRAN FC HAWKS 2014",
"18770961","3/9/2025","3:30 PM","Normal","PEMBERTON - HIGH SCHOOL","F1","","Soccer","U-14","PEMBERTON SC PUNISHERS 2011","GATEWAY UNITED SOCCER CLUB GUSC WILDCATS B2011",
"18685364","3/9/2025","12:00 PM","Normal","Pennsauken Community Recreation Facility","F1","","Soccer","U-15","PENNSAUKEN YOUTH SOCCER CLUB CYCLONES 2010","MLU FORCE 2010",
"18763773","3/9/2025","1:45 PM","Normal","Pennsauken Community Recreation Facility","F1","","Soccer","U-13","PENNSAUKEN YOUTH SOCCER CLUB TITANS 2012","WEST DEPTFORD SC WARRIORS 2013",
"18762639","3/9/2025","3:30 PM","Normal","Pennsauken Community Recreation Facility","S7","","Soccer","U-10","PENNSAUKEN YOUTH SOCCER CLUB LIONS 2015","HARRISON BLUE REBELS 2015",
"18756943","3/9/2025","2:00 PM","Normal","Pennsauken Community Recreation Facility","S9","","Soccer","U-12","PENNSAUKEN YOUTH SOCCER CLUB REBELS 2013","CINNAMINSON SC THUNDERBIRDS 2013",
"18695948","3/9/2025","3:30 PM","Normal","Pennsauken Community Recreation Facility","S9","","Soccer","U-11","PENNSAUKEN YOUTH SOCCER CLUB AVENGERS 2014","RANCOCAS VALLEY SC RVSC '14 - CELTIC",
"18755438","3/9/2025","12:30 PM","Normal","PENNSVILLE","F1","","Soccer","U-13","PENNSVILLE EAGLES 2012","NORTHERN BURLINGTON SA RANGERS 2012",
"18822489","3/9/2025","2:00 PM","Normal","PENNSVILLE","S9","","Soccer","U-11","PENNSVILLE EAGLES 2014","HADDON TWP WHITE HAWKS 2014",
"18999211","3/9/2025","3:30 PM","Normal","PENNSVILLE","S9","","Soccer","U-12","PENNSVILLE EAGLES 2013","BERLIN SOCCER CLUB BULLDOGS 2013",
"18695867","3/9/2025","3:30 PM","Normal","PG-CP-PED- Carney's Point Rec Center","F1","","Soccer","U-14","PENNS GROVE SC RAGE 2011","MAINLAND UNITED SA MUSTANGS WHITE 2011-12 B",
"18696048","3/9/2025","2:00 PM","Normal","PG-CP-PED- Carney's Point Rec Center","S7","","Soccer","U-9","PENNS GROVE SC DRAGONS 2016","FTYSA JERSEY DEVILS 2016",
"18695995","3/9/2025","12:30 PM","Normal","PG-CP-PED- Carney's Point Rec Center","S9","","Soccer","U-12","PENNS GROVE WILD 2013","VINELAND TERMINATORS 2013",
"18820582","3/9/2025","3:30 PM","Normal","PITMAN - ALCYON LAKE","F1","","Soccer","U-13","PITMAN SA JAGUARS 2012","MILLVILLE LYNX 2012",
"18700811","3/9/2025","12:30 PM","Normal","PITMAN-LAMBS ROAD","S9","","Soccer","U-12","PITMAN SA TOMCATS 2013","HADDONFIELD SC WHITE 2013",
"18772738","3/9/2025","2:00 PM","Normal","PITMAN-LAMBS ROAD","S9","","Soccer","U-11","PITMAN SA BENGALS 2014","HIGHLAND YOUTH SOCCER CLUB THUNDER 2014",
"18685832","3/9/2025","11:30 AM","Normal","PITTSGROVE-GREEN BRANCH","F1","","Soccer","U-14","PITTSGROVE SOCCER CLUB PSC WOLVES '11","MAINLAND UNITED SA MUSTANGS RED 2011 B",
"18720834","3/9/2025","1:00 PM","Normal","PITTSGROVE-GREEN BRANCH","F1","","Soccer","U-13","PITTSGROVE SOCCER CLUB PSC WARRIORS '12","WINSLOW DYNAMO 2012",
"18700914","3/9/2025","11:00 AM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-9","PITTSGROVE SOCCER CLUB PSC PRIME BLACK '16","MANTUA TOWNSHIP SA MAMBAS 2016",
"18791898","3/9/2025","12:15 PM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-10","PITTSGROVE SOCCER CLUB PSC GALAXY '15","CINNAMINSON SC BANDITS 2015",
"18735656","3/9/2025","1:30 PM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-8","PITTSGROVE SOCCER CLUB PSC PREDATORS ‚Äò17","AUDUBON CROSSFIRE",
"18758640","3/9/2025","2:45 PM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-8","PITTSGROVE SOCCER CLUB PSC RAPTORS ‚Äò17","EGG HARBOR SC EAGLES 2017",
"18700883","3/9/2025","4:00 PM","Normal","PITTSGROVE-GREEN BRANCH","S7","","Soccer","U-9","PITTSGROVE SOCCER CLUB PSC PRIME WHITE '16","HADDONFIELD SC BLACK 2016 B",
"18793241","3/9/2025","2:30 PM","Normal","PITTSGROVE-GREEN BRANCH","S9","","Soccer","U-11","PITTSGROVE SOCCER CLUB PSC MAVERICKS '14","HARRISON WAVE 2014",
"18755503","3/9/2025","3:45 PM","Normal","PITTSGROVE-GREEN BRANCH","S9","","Soccer","U-12","PITTSGROVE SOCCER CLUB PSC PYTHONS '13","AUDUBON SOCCER YOUTH WILD WINGS 2013",
"18720835","3/9/2025","12:00 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","F1","","Soccer","U-13","RANCOCAS VALLEY SC 2012 BOYS AVENGERS","CINNAMINSON SC CHARGE 2012",
"18752468","3/9/2025","1:30 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-9","RANCOCAS VALLEY SC 2016 BOYS UNITED","HADDONFIELD SC WHITE 2016",
"18760732","3/9/2025","2:45 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-9","RANCOCAS VALLEY SC 2016 BOYS PREMIER","MEDFORD SC COLUMBIA 2016",
"18761194","3/9/2025","4:00 PM","Normal","Rancocas Valley-LUMBERTON MUNICIPAL","S7","","Soccer","U-8","RANCOCAS VALLEY SC 2017 BOYS PREMIER","CINNAMINSON SC RED 2017",
"18755439","3/9/2025","12:00 PM","Normal","SW-Locke Avenue Park","F1","","Soccer","U-13","SWSA SHARKS 2012","AUDUBON SOCCER YOUTH BALLERS 2012",
"18734113","3/9/2025","1:30 PM","Normal","SW-Locke Avenue Park","F1","","Soccer","U-14","SWSA RED FLAMES 2011","LOGAN BLAZE 2011",
"19024852","3/9/2025","3:00 PM","Normal","SW-Locke Avenue Park","F1","","Soccer","U-16","SWSA FORCE 2009","MARLTON SC CHIEFS ORANGE 2009",
"18772708","3/9/2025","12:00 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-10","SWSA GUNNERS 2015","HIGHLAND YOUTH SOCCER CLUB STORM 2015",
"18753505","3/9/2025","1:15 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-10","SWSA STRIKERS 2015","WASHINGTON UNITED SOCCER CLUB WUSC 2015",
"18760207","3/9/2025","2:30 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-8","SWSA FIREBALLS 2017","WEST DEPTFORD SC DRAGONS 2017",
"18793452","3/9/2025","3:45 PM","Normal","SW-Locke Avenue Park","S7","","Soccer","U-9","SWSA VENOM 2016","WASHINGTON TWP SOCCER CLUB THUNDER 2016",
"18820579","3/9/2025","2:30 PM","Normal","TARKILL-STERLING HS","F1","","Soccer","U-13","TAR-KILL SOCCER CLUB TARKILL BARCELONA 2012","COSC KNIGHTS 2012",
"18685470","3/9/2025","4:00 PM","Normal","TARKILL-STERLING HS","F1","","Soccer","U-16","TAR-KILL SOCCER CLUB TARKILL BLUE DEVILS 2009","BURLINGTON TOWNSHIP SOCCER CELTIC 2010",
"18822523","3/9/2025","2:00 PM","Normal","TARKILL-STERLING HS","S7","","Soccer","U-9","TAR-KILL SOCCER CLUB TARKILL 2016 BOYS","COSC SPARTANS 2016",
"18747949","3/9/2025","12:30 PM","Normal","TARKILL-STERLING HS","S9","","Soccer","U-11","TAR-KILL SOCCER CLUB TARKILL 2015 BLUE","HARRISON STRIKERS 2014",
"18734128","3/9/2025","11:00 AM","Normal","TBAA-VALLEY BROOK","F1","","Soccer","U-14","TBAA TITANS 2011","MONROE TOWNSHIP YS UNITED WHITE 2011",
"19024853","3/9/2025","12:30 PM","Normal","TBAA-VALLEY BROOK","F1","","Soccer","U-16","TBAA STORM 2009","SJ FUTBOL CLUB RAPIDS 2009",
"18735671","3/9/2025","1:15 PM","Normal","TBAA-VALLEY BROOK","S7","","Soccer","U-8","TBAA REVOLUTION 2017","MANTUA CHAOS 2017",
"18755372","3/9/2025","12:00 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA SYNDICATE 2014","MOORESTOWN SC GUARDIANS 2014",
"18730860","3/9/2025","2:30 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA OUTLAWS 2014","UPPER TOWNSHIP SA HURRICANES GREEN 2014",
"18730861","3/9/2025","3:45 PM","Normal","TBAA-VALLEY BROOK","S9","","Soccer","U-11","TBAA REVOLUTION 2015","TAR-KILL SOCCER CLUB TARKILL CHELSEA 2014",
"18815527","3/9/2025","12:30 PM","Normal","UPPER TWP-Amanda's Field Complex","F1","","Soccer","U-13","UPPER TOWNSHIP SA FORCE GREEN 2012","VOORHEES SA PREDATORS 2013",
"18783513","3/9/2025","12:00 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-9","UPPER TOWNSHIP SA THUNDER 2016","ATLANTIC UNITED PREMIER RED 2016/2017 B",
"18793391","3/9/2025","1:15 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-10","UPPER TOWNSHIP SA SUPER SONICS 2015","WASHINGTON TWP SOCCER CLUB RAPTORS 2015",
"18761494","3/9/2025","2:30 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-10","UPPER TOWNSHIP SA COMETS WHITE 2015","SENECA UNITED SC RAPTORS 2015",
"18771991","3/9/2025","3:45 PM","Normal","UPPER TWP-Amanda's Field Complex","S7","","Soccer","U-10","UPPER TOWNSHIP SA COMETS GREEN 2015","CAPE EXPRESS CE SILVER STREAK 2015",
"18758195","3/9/2025","11:00 AM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-14","VOORHEES SA ATTACK 2011","CHERRY HILL FC 2011 AVENGERS",
"18815451","3/9/2025","12:30 PM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-14","VOORHEES SA BLUES 2011","DELRAN FC BLAST 2011",
"18769281","3/9/2025","2:00 PM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-13","VOORHEES SA FORCE 2012","MAINLAND UNITED SA MUSTANGS RED 2012 B",
"18783586","3/9/2025","3:30 PM","Normal","VOORHEES-EASTERN HS","F1","","Soccer","U-15","VOORHEES SA WARRIORS 2010","HARRISON SC STORM 2010",
